Source;Target;Weight
oak ridge national laboratory;ibm;0.00125
oak ridge national laboratory;mcgill university;0.0025
louisiana state university;university of washington;0.00908783783784
louisiana state university;ibm;0.0135822766649
louisiana state university;mcgill university;0.0025
princeton university;university of washington;0.108192234835
princeton university;ibm;0.358393056171
princeton university;mcgill university;0.0319117647059
university of california los angeles;massachusetts institute of technology;0.284737391924
university of california los angeles;ecole polytechnique federale de lausanne;0.164102564103
department of computer science university of illinois at urbana champaign;university of illinois at urbana champaign;0.266666666667
university of rochester;university of illinois at urbana champaign;0.0705331705332
ohio state university;university of california santa cruz;0.111519607843
ohio state university;university of wyoming;0.0178571428571
ohio state university;stony brook university;0.0594576719577
ohio state university;western michigan university;0.00892857142857
university of texas at austin;university of wisconsin madison;0.410029897054
microsoft;university of wisconsin madison;1.45519663482
hp labs;university of texas at austin;0.0277777777778
hp labs;vu university amsterdam;0.0277777777778
stevens institute of technology;kansas state university;0.078431372549
kansas state university;kansas state university;0.0392156862745
university of southern california;university of washington;0.0714285714286
university of delaware;university of manchester;0.00595238095238
french institute for research in computer science and automation;university of manchester;0.0178571428571
university of delaware;university of virginia;0.00198412698413
university of delaware;florida state university;0.00297619047619
university of delaware;university of illinois at urbana champaign;0.000992063492063
french institute for research in computer science and automation;university of virginia;0.0303221288515
french institute for research in computer science and automation;florida state university;0.0160714285714
french institute for research in computer science and automation;university of illinois at urbana champaign;0.0393007455507
university of delaware;drexel university;0.000744047619048
university of delaware;department of computer science university of illinois at urbana champaign;0.000744047619048
university of delaware;carnegie mellon university;0.0877976190476
french institute for research in computer science and automation;drexel university;0.00223214285714
french institute for research in computer science and automation;department of computer science university of illinois at urbana champaign;0.00223214285714
french institute for research in computer science and automation;carnegie mellon university;0.0342261904762
university of washington;university of washington;0.46286230021
university of washington;university of california los angeles;0.0370851370851
google;university of washington;0.215736992053
google;university of california los angeles;0.0361081932773
university of california san diego;university of washington;0.670277433213
university of california san diego;university of california los angeles;0.116817558181
ibm;university of waterloo;0.0303308823529
ibm;massachusetts institute of technology;1.33829759685
university of california los angeles;university of waterloo;0.015625
purdue university;university of illinois at urbana champaign;0.748843957838
purdue university;texas a m university;0.0785714285714
university of texas at dallas;stony brook university;0.1
university of texas at dallas;southern methodist university;0.025
ohio state university;university of maryland college park;0.117157969983
louisiana state university;university of maryland college park;0.0246882372767
massachusetts institute of technology;ibm;0.798039867514
french institute for research in computer science and automation;university of pittsburgh;0.0980392156863
hong kong university of science and technology;nec;0.0272727272727
hong kong university of science and technology;university of california;0.0232323232323
ibm;nec;0.0448532948533
ibm;university of california;0.240949033059
hong kong university of science and technology;university of california santa cruz;0.010101010101
hong kong university of science and technology;williams college;0.010101010101
ibm;university of california santa cruz;0.107563732564
ibm;williams college;0.0348124098124
hong kong university of science and technology;university of wisconsin madison;0.0668590668591
ibm;university of wisconsin madison;0.778980629489
university of illinois at urbana champaign;university of illinois at urbana champaign;1.65884093773
apple inc;university of illinois at urbana champaign;0.0888888888889
university of california los angeles;french institute for research in computer science and automation;0.0485526110526
ohio state university;french institute for research in computer science and automation;0.139831692754
louisiana state university;french institute for research in computer science and automation;0.022561805992
ecole normale superieure;french institute for research in computer science and automation;0.0123873873874
university of tokyo;university of maryland college park;0.0507518796992
microsoft;university of maryland college park;0.573817458039
university of california riverside;ibm;0.114201701702
university of california riverside;arizona state university;0.0178571428571
university of maryland college park;ibm;0.28750642866
university of maryland college park;arizona state university;0.0224867724868
university of edinburgh;university of wisconsin madison;0.136513157895
aalborg university;university of wisconsin madison;0.03125
harvey mudd college;university of edinburgh;0.0227272727273
university of vermont;university of edinburgh;0.0227272727273
tufts university;hewlett packard;0.00048309178744
tufts university;university of washington;0.00326086956522
tufts university;ibm;0.174966120426
tufts university;carnegie mellon university;0.0178904991948
university of texas at austin;hewlett packard;0.110565013425
university of texas at austin;university of washington;0.213341981827
university of texas at austin;ibm;0.927619912523
university of texas at austin;carnegie mellon university;0.363967288399
australian national university;hewlett packard;0.0141691324186
australian national university;university of washington;0.00525100376359
australian national university;ibm;0.335636252467
australian national university;carnegie mellon university;0.0394406445322
duke university;princeton university;0.0129310344828
university of michigan;princeton university;0.0964299956991
university of north carolina system;princeton university;0.0258620689655
eth zurich;intel;0.145566922421
oregon state university;university of texas at austin;0.015873015873
university of utah;university of texas at austin;0.0119047619048
purdue university;rice university;0.220559348175
university of toronto;ibm;0.0833333333333
indian institute of science;university of maryland college park;0.104700854701
purdue university;university of wisconsin madison;0.396411786458
purdue university;advanced micro devices;0.049358974359
pacific northwest national laboratory;university of wisconsin madison;0.0164642375169
pacific northwest national laboratory;advanced micro devices;0.00769230769231
washington university in st louis;university of wisconsin madison;0.00384615384615
washington university in st louis;advanced micro devices;0.00384615384615
vienna university of technology;at t;0.0611111111111
trinity college;at t;0.122222222222
university of texas at austin;microsoft;0.730329046021
university of texas at austin;university of maryland college park;0.30077259342
university of texas at austin;university of california;0.2474700674
rice university;microsoft;0.229735318445
rice university;university of maryland college park;0.157796944982
rice university;university of california;0.0375325157934
microsoft;mcgill university;0.220470784805
sofia university;ibm;0.049255952381
eth zurich;ibm;0.700909964827
bell labs;university of wisconsin madison;0.0767156862745
university of california santa cruz;ibm;0.0896825396825
university of california santa cruz;university of wisconsin madison;0.0609788359788
williams college;ibm;0.065873015873
williams college;university of wisconsin madison;0.0556878306878
university of california santa cruz;massachusetts institute of technology;0.037996031746
williams college;massachusetts institute of technology;0.0340277777778
rutgers university;university of wisconsin madison;0.276295518207
university of copenhagen;information sciences institute;0.0206896551724
texas a m university;information sciences institute;0.0206896551724
university of washington;carnegie mellon university;0.473503169304
university of washington;xerox;0.0586124401914
microsoft;carnegie mellon university;1.66534844821
microsoft;xerox;0.229214838171
university of texas at austin;general electric;0.0235615079365
cornell university;general electric;0.015873015873
purdue university;university of texas at austin;0.115053661616
purdue university;microsoft;0.949057988426
new york university;utrecht university;0.111111111111
oracle corporation;purdue university;0.00836320191159
oracle corporation;university of bordeaux;0.00358422939068
french institute for research in computer science and automation;purdue university;0.160774022871
french institute for research in computer science and automation;university of bordeaux;0.00716845878136
tufts university;stanford university;0.048348583878
tufts university;tel aviv university;0.0422716049383
tufts university;technion israel institute of technology;0.00166666666667
tufts university;eth zurich;0.00166666666667
stanford university;stanford university;1.81679297316
stanford university;tel aviv university;0.125750718642
stanford university;technion israel institute of technology;0.0447126436782
stanford university;eth zurich;0.0794827586207
massachusetts institute of technology;stanford university;1.0235740108
massachusetts institute of technology;tel aviv university;0.0911943695971
massachusetts institute of technology;technion israel institute of technology;0.0219658119658
massachusetts institute of technology;eth zurich;0.0419708553675
tel aviv university;stanford university;0.227051120807
tel aviv university;tel aviv university;0.19498494451
tel aviv university;technion israel institute of technology;0.0370137658444
tel aviv university;eth zurich;0.00166666666667
ibm;sri international;0.198605772453
ibm;philips;0.115070631123
university of cambridge;sri international;0.042297979798
university of cambridge;philips;0.0113636363636
tel aviv university;sri international;0.017913510101
tel aviv university;philips;0.00681818181818
university of wisconsin madison;georgia institute of technology;0.0929525089606
university of illinois at urbana champaign;teesside university;0.00609756097561
university of illinois at urbana champaign;national university of singapore;0.0308240112476
university of pennsylvania;dresden university of technology;0.0181686046512
microsoft;dresden university of technology;0.0653088841792
university of pennsylvania;university of virginia;0.00208333333333
university of pennsylvania;university of california berkeley;0.474759984286
university of pennsylvania;microsoft;0.620018436933
microsoft;university of virginia;0.193169819311
tsinghua university;stanford university;0.0911111111111
microsoft;stanford university;2.87973460846
indiana university bloomington;at t;0.0510204081633
indiana university bloomington;brown university;0.0102040816327
university of minnesota;university of california los angeles;0.0441770186335
university of minnesota;massachusetts institute of technology;0.109400382226
university of minnesota;utrecht university;0.0869565217391
university of minnesota;delft university of technology;0.0289855072464
ecole polytechnique federale de lausanne;ecole polytechnique federale de lausanne;0.240061730484
ecole polytechnique federale de lausanne;french institute for research in computer science and automation;0.105693581781
chalmers university of technology;university of texas at austin;0.047619047619
university of washington;purdue university;0.0608394296454
university of washington;university of wisconsin madison;0.223358426572
university of washington;university of illinois at urbana champaign;0.359101382488
university of washington;university of california san diego;0.190833107437
university of washington;intel;0.141692230656
university of washington;university of colorado boulder;0.0196771637948
university of california santa cruz;university of california;0.031746031746
williams college;university of california;0.015873015873
stanford university;microsoft;1.50043562931
carnegie mellon university;university of waterloo;0.05
university of stuttgart;university of waterloo;0.00769230769231
stellenbosch university;university of waterloo;0.00769230769231
federal university of pernambuco;university of waterloo;0.0153846153846
university of california berkeley;cornell university;0.611154972435
bosch;cornell university;0.0229885057471
university of wisconsin madison;university of wisconsin madison;1.08612031037
university of california berkeley;university of wisconsin madison;0.948332183425
technion israel institute of technology;lawrence livermore national laboratory;0.0190476190476
technion israel institute of technology;indiana university bloomington;0.00952380952381
technion israel institute of technology;university of california davis;0.0190476190476
technion israel institute of technology;stanford university;0.0952380952381
university of british columbia;university of maryland college park;0.00462962962963
university of british columbia;haverford college;0.00462962962963
simon fraser university;university of maryland college park;0.0185185185185
simon fraser university;haverford college;0.0185185185185
electronic arts;university of maryland college park;0.00462962962963
electronic arts;haverford college;0.00462962962963
princeton university;university of colorado boulder;0.104166666667
university of texas at austin;french institute for research in computer science and automation;0.0330821513002
ibm;microsoft;1.29549607527
ibm;katholieke universiteit leuven;0.00689655172414
microsoft;google;0.221968546962
imperial college london;google;0.0296296296296
sri international;bar ilan university;0.00952380952381
university of illinois at urbana champaign;bar ilan university;0.00952380952381
microsoft;bar ilan university;0.0771725188392
university of california san diego;ibm;0.491226735825
university of california san diego;university of texas at austin;0.18395142642
intel;microsoft;0.574082475857
intel;institute of science and technology austria;0.00245098039216
university of michigan;microsoft;0.204061289908
university of michigan;institute of science and technology austria;0.00612745098039
twitter;microsoft;0.015931372549
twitter;institute of science and technology austria;0.00122549019608
intel;sri international;0.0147058823529
university of michigan;sri international;0.064966821041
twitter;sri international;0.00735294117647
tufts university;microsoft;0.228964415396
intel;stony brook university;0.0870826491516
university of california berkeley;stony brook university;0.313276774311
massachusetts institute of technology;university of california berkeley;0.453628211753
singapore management university;georgia institute of technology;0.0723684210526
stanford university;university of california berkeley;0.867321323069
university of california berkeley;stanford university;1.17195399422
sapienza university of rome;university of wisconsin madison;0.177777777778
sapienza university of rome;bell labs;0.0888888888889
university of pittsburgh;harvard university;0.0714285714286
max planck society;rwth aachen university;0.0138888888889
microsoft;rwth aachen university;0.0527740216813
university of oxford;microsoft;0.391418303918
nicta;university of new south wales;0.199223623423
university of cambridge;university of new south wales;0.021219368296
massachusetts institute of technology;massachusetts institute of technology;3.45882046927
georgia institute of technology;carnegie mellon university;0.119061583578
ibm;cornell university;0.30367044918
university of wisconsin madison;cornell university;0.154865397035
university of arizona;cornell university;0.00877192982456
university of massachusetts amherst;university of california santa barbara;0.0324561403509
microsoft;university of california santa barbara;0.0872584541063
university of massachusetts amherst;university of york;0.0246913580247
microsoft;university of york;0.0123456790123
ohio state university;rensselaer polytechnic institute;0.0533167936677
intel;harvard university;0.0542478354978
university of colorado boulder;harvard university;0.0339285714286
princeton university;university of wisconsin madison;0.287775714353
princeton university;tel aviv university;0.0490196078431
ibm;university of california santa barbara;0.0534420289855
tel aviv university;university of california santa barbara;0.0144927536232
university of california san diego;boston university;0.0526315789474
naval postgraduate school;johns hopkins university;0.0285714285714
max planck institute for software systems;max planck institute for software systems;0.0921052631579
massachusetts institute of technology;hewlett packard;0.333272380155
massachusetts institute of technology;university of massachusetts amherst;0.144400090998
massachusetts institute of technology;xerox;0.0504555721611
cornell university;hewlett packard;0.0802983356472
cornell university;university of massachusetts amherst;0.0933273965627
cornell university;massachusetts institute of technology;0.341315049992
cornell university;xerox;0.028517968518
technische universitat darmstadt;hewlett packard;0.00540540540541
technische universitat darmstadt;university of massachusetts amherst;0.00108108108108
technische universitat darmstadt;massachusetts institute of technology;0.0183783783784
technische universitat darmstadt;xerox;0.00108108108108
purdue university;university of california berkeley;0.645326588336
university of arizona;university of california berkeley;0.0864491545606
university of massachusetts amherst;university of texas at austin;0.37188324522
university of massachusetts amherst;university of massachusetts amherst;0.335078428043
microsoft;university of texas at austin;0.544701762859
microsoft;university of massachusetts amherst;0.247550687532
stanford university;massachusetts institute of technology;0.872540460589
university of lisbon;ibm;0.042735042735
carnegie mellon university;ibm;0.419553224553
university of rochester;yarmouk university;0.0238095238095
university of rochester;university of maryland college park;0.0710622710623
pacific northwest national laboratory;nvidia;0.0241565452092
ohio state university;nvidia;0.0209222380275
massachusetts institute of technology;university of utah;0.0666666666667
microsoft;university of utah;0.20232671543
purdue university;cornell university;0.178868322105
purdue university;bell labs;0.0965608465608
lawrence livermore national laboratory;university of california berkeley;0.0579710144928
eth zurich;university of virginia;0.0117647058824
eth zurich;microsoft;0.352996670506
eth zurich;saarland university;0.0294117647059
university of freiburg;max planck society;0.0308641975309
microsoft;max planck society;0.33223254004
ecole polytechnique federale de lausanne;max planck society;0.0660770859083
university of freiburg;sri international;0.00925925925926
microsoft;sri international;0.26975692422
ecole polytechnique federale de lausanne;sri international;0.0293877594511
university of massachusetts amherst;bell labs;0.0515284423179
university of massachusetts amherst;amherst college;0.0107182940516
university of wisconsin madison;stanford university;0.694651193522
hebrew university of jerusalem;cornell university;0.0235714285714
hebrew university of jerusalem;princeton university;0.0360714285714
technische universitat munchen;cornell university;0.0117857142857
technische universitat munchen;princeton university;0.038869047619
university of wisconsin madison;princeton university;0.297169184877
microsoft;cornell university;0.617117538503
microsoft;princeton university;0.48323625779
tel aviv university;cornell university;0.136118696119
tel aviv university;princeton university;0.0438839285714
university of colorado boulder;university of pennsylvania;0.00925925925926
microsoft;university of pennsylvania;0.292254138927
north carolina state university;kookmin university;0.00868055555556
north carolina state university;university of california;0.00520833333333
massachusetts institute of technology;kookmin university;0.0352182539683
massachusetts institute of technology;university of california;0.336251050308
massachusetts institute of technology;university of wisconsin madison;0.173365241365
ecole polytechnique federale de lausanne;university of wisconsin madison;0.0230622682521
ecole polytechnique federale de lausanne;university of massachusetts amherst;0.00685192288568
ecole polytechnique federale de lausanne;tel aviv university;0.0632866265033
massachusetts institute of technology;cornell university;0.350471728442
ecole polytechnique federale de lausanne;cornell university;0.0538933640199
ecole polytechnique federale de lausanne;massachusetts institute of technology;0.338060801613
new york university;comenius university in bratislava;0.0294117647059
ibm;tel aviv university;0.265524300293
technical university of kenya;stanford university;0.252873563218
microsoft;brown university;0.250984957447
ibm;california institute of technology;0.0254545454545
ibm;carnegie mellon university;0.666672886362
ibm;sun microsystems laboratories;0.374971000551
carnegie mellon university;california institute of technology;0.00636363636364
carnegie mellon university;carnegie mellon university;1.15886853887
carnegie mellon university;sun microsystems laboratories;0.0279152637486
rutgers university;university of california berkeley;0.173137254902
rutgers university;apple inc;0.01
university of california los angeles;microsoft;0.396969048033
ames research center;north carolina state university;0.0025641025641
ames research center;microsoft;0.171047008547
university of texas at austin;north carolina state university;0.0104473540644
langley research center;north carolina state university;0.0025641025641
langley research center;microsoft;0.0252136752137
intel;university of washington;0.449872534873
university of california berkeley;university of washington;0.30906228971
university of california berkeley;microsoft;1.70042757672
koc university;massachusetts institute of technology;0.0444444444444
koc university;national university of singapore;0.00606060606061
microsoft;national university of singapore;0.0748107202569
koc university;university of washington;0.0606060606061
koc university;purdue university;0.010101010101
koc university;university of maryland college park;0.010101010101
microsoft;university of washington;0.737029982799
microsoft;purdue university;0.215065154955
koc university;microsoft;0.140291806958
university of california berkeley;carnegie mellon university;1.19570481623
university of california san diego;university of wisconsin madison;0.195630145485
university of california san diego;microsoft;1.13576938303
microsoft;university of sydney;0.0915242165242
university of wisconsin madison;siemens;0.0413105413105
polytechnic university of catalonia;georgia institute of technology;0.0308641975309
university of california san diego;georgia institute of technology;0.0518121152024
university of california san diego;stanford university;0.709405331185
massachusetts institute of technology;university of illinois at urbana champaign;0.53973209081
university of california berkeley;university of illinois at urbana champaign;0.378433490176
university of manchester;philips;0.00574712643678
university of manchester;lund university;0.00287356321839
pennsylvania state university;philips;0.0172413793103
pennsylvania state university;lund university;0.00862068965517
university of wisconsin madison;intel;0.186045169234
university of wisconsin madison;university of california san diego;0.0867540207647
qualcomm;intel;0.0061830933924
qualcomm;university of california san diego;0.00193798449612
broadcom;intel;0.0061830933924
broadcom;university of california san diego;0.00193798449612
qualcomm;university of wisconsin madison;0.0132890365449
broadcom;university of wisconsin madison;0.0132890365449
university of rochester;rutherford appleton laboratory;0.017094017094
college of william mary;rutherford appleton laboratory;0.0042735042735
microsoft;rutherford appleton laboratory;0.0042735042735
ludwig maximilian university of munich;stanford university;0.09375
inesc id;stanford university;0.03125
northeastern university;technion israel institute of technology;0.0357142857143
northeastern university;microsoft;0.140625
vienna university of technology;university of washington;0.0621212121212
trinity college;university of washington;0.0787878787879
sri international;sri international;0.0417692550505
sri international;university of california berkeley;0.174369250541
sri international;microsoft;0.256723597583
university of california berkeley;sri international;0.086770963868
university of wisconsin madison;university of illinois at urbana champaign;0.440070221175
stanford university;rutgers university;0.194753856624
stanford university;siemens;0.015625
tel aviv university;rutgers university;0.0902866809117
tel aviv university;siemens;0.00520833333333
university of california los angeles;carnegie mellon university;0.323326491047
university of california san diego;university of freiburg;0.107295783926
ibm;uppsala university;0.0246753246753
university of cambridge;uppsala university;0.0110845295056
ibm;technion israel institute of technology;0.0669782713261
university of cambridge;ibm;0.343075500888
university of cambridge;technion israel institute of technology;0.0271668295862
university of luxembourg;university of california berkeley;0.0104166666667
pennsylvania state university;university of california berkeley;0.0830770425598
technische universitat darmstadt;university of california berkeley;0.0138888888889
harvard university;utrecht university;0.0106837606838
harvard university;imperial college london;0.0156695156695
cornell university;utrecht university;0.0213675213675
cornell university;imperial college london;0.0651460942159
alcatel lucent;princeton university;0.0833333333333
princeton university;princeton university;1.5363482816
university of california santa barbara;harvard university;0.00531914893617
university of california santa barbara;tel aviv university;0.00531914893617
university of california santa barbara;sun microsystems laboratories;0.0531914893617
university of california santa barbara;azul systems;0.0212765957447
university of california santa barbara;university of illinois at urbana champaign;0.0283687943262
university of california san diego;university of michigan;0.0709636042969
centre national de la recherche scientifique;university of washington;0.0180357142857
centre national de la recherche scientifique;university of california berkeley;0.0392261904762
centre national de la recherche scientifique;microsoft;0.147345938375
ecole normale superieure;university of washington;0.034564028314
ecole normale superieure;university of california berkeley;0.0128244315744
ecole normale superieure;microsoft;0.10629021879
university of california davis;chinese academy of sciences;0.05
eth zurich;university of california berkeley;0.252713275898
carnegie mellon university;university of california berkeley;0.110016835017
toyota technological institute;university of california berkeley;0.0166666666667
toyota technological institute at chicago;toyota technological institute at chicago;0.0850225225225
toyota technological institute at chicago;carnegie mellon university;0.070398970399
toyota technological institute at chicago;university of chicago;0.00714285714286
the chinese university of hong kong;purdue university;0.017094017094
university of california davis;purdue university;0.00854700854701
university of california los angeles;university of maryland college park;0.0902968663838
university of michigan;university of maryland college park;0.0973558368986
university of colorado boulder;ogi school of science and engineering;0.00617283950617
university of colorado boulder;carnegie mellon university;0.213443658462
university of maryland college park;ogi school of science and engineering;0.133660871756
university of maryland college park;carnegie mellon university;0.658209068228
university of waterloo;rutgers university;0.00617283950617
university of waterloo;ibm;0.0271604938272
ibm;rutgers university;0.401221491654
nanyang technological university;rutgers university;0.00617283950617
nanyang technological university;ibm;0.0271604938272
georgia institute of technology;university of wisconsin madison;0.111111111111
georgia institute of technology;university of stuttgart;0.017094017094
university of oxford;university of wisconsin madison;0.0615842490842
university of oxford;university of stuttgart;0.00854700854701
georgia institute of technology;intel;0.0700077700078
georgia institute of technology;university of california berkeley;0.208993783994
georgia institute of technology;tel aviv university;0.0940170940171
university of oxford;intel;0.0546287046287
university of oxford;university of california berkeley;0.131535131535
university of oxford;tel aviv university;0.0421245421245
sri international;stanford university;0.108150139791
intel;university of california los angeles;0.00935696248196
university of california berkeley;university of california los angeles;0.10234464156
massachusetts institute of technology;microsoft;0.896323142006
princeton university;university of texas at austin;0.111002787017
princeton university;massachusetts institute of technology;0.263419654911
princeton university;university of california berkeley;0.23392929646
sungkyunkwan university;massachusetts institute of technology;0.0142276422764
intel;university of illinois at urbana champaign;0.534395040096
sungkyunkwan university;university of illinois at urbana champaign;0.015243902439
princeton university;university of illinois at urbana champaign;0.832721843076
princeton university;synopsys;0.0666666666667
university of california san diego;eth zurich;0.0408333333333
ecole polytechnique federale de lausanne;stanford university;0.411715191127
carnegie mellon university;polytechnic university of milan;0.025641025641
rutgers university;university of colorado boulder;0.0714705882353
siemens;university of colorado boulder;0.00980392156863
university of cambridge;microsoft;0.310045329625
university of cambridge;university of glasgow;0.0222222222222
microsoft;university of glasgow;0.138707357457
university of utah;rice university;0.135087719298
university of chicago;rice university;0.0886015944839
ibm;princeton university;0.405693934274
princeton university;georgia institute of technology;0.0687115052969
ain shams university;waseda university;0.00555555555556
ain shams university;rice university;0.0298611111111
rice university;waseda university;0.0277777777778
rice university;rice university;0.923672041261
university of cambridge;french institute for research in computer science and automation;0.150562529508
google;at t labs;0.153846153846
at t labs;at t labs;0.153846153846
google;cornell university;0.192824074074
at t labs;cornell university;0.0354344729345
ibm;university of texas at austin;0.771853350821
ibm;jet propulsion laboratory;0.00657894736842
ibm;sandia national laboratories;0.00328947368421
massachusetts institute of technology;university of texas at austin;0.253541192778
massachusetts institute of technology;jet propulsion laboratory;0.0249550157445
massachusetts institute of technology;sandia national laboratories;0.00606725146199
university of california berkeley;university of texas at austin;0.217891233958
university of california berkeley;jet propulsion laboratory;0.024269005848
university of california berkeley;sandia national laboratories;0.012134502924
carnegie mellon university;courant institute of mathematical sciences;0.0354700854701
massachusetts institute of technology;carnegie mellon university;0.413514336346
university of michigan;university of central florida;0.0142857142857
university of michigan;north carolina state university;0.131932773109
microsoft;university of central florida;0.0047619047619
microsoft;north carolina state university;0.0696193609023
nvidia;university of central florida;0.0047619047619
nvidia;north carolina state university;0.0047619047619
university of michigan;mcgill university;0.0142857142857
university of michigan;university of alberta;0.0142857142857
microsoft;university of alberta;0.0108448540707
nvidia;mcgill university;0.0047619047619
nvidia;university of alberta;0.0047619047619
university of utah;university of maryland college park;0.356937799043
university of utah;university of southern california;0.0545454545455
university of utah;university of utah;0.635320825994
university of california berkeley;imperial college london;0.0836270540605
microsoft;imperial college london;0.0514011587541
princeton university;imperial college london;0.021568627451
ames research center;mines paristech;0.0833333333333
intel;stanford university;1.1059577603
university of texas at austin;queen s university belfast;0.1
massachusetts institute of technology;graz university of technology;0.0320512820513
microsoft;graz university of technology;0.0160256410256
harvard university;university of california;0.215541378699
university of california los angeles;weizmann institute of science;0.0679487179487
university of california los angeles;new york university;0.0617826617827
purdue university;university of vienna;0.0909090909091
department of computer science university of illinois at urbana champaign;stanford university;0.08
hp labs;hewlett packard;0.0727513227513
hp labs;mcgill university;0.037037037037
hp labs;intel;0.037037037037
university of illinois at urbana champaign;rutgers university;0.0963541666667
university of illinois at urbana champaign;siemens;0.0286458333333
stanford university;ogi school of science and engineering;0.165132534495
stanford university;bell labs;0.081540247678
university of california berkeley;ansaldo sts;0.0588235294118
university of washington;harvard university;0.187630612851
brown university;indiana university;0.101851851852
university of illinois at urbana champaign;ibm;0.764675252833
apple inc;ibm;0.0111111111111
university of california los angeles;georgia institute of technology;0.0045045045045
ohio state university;georgia institute of technology;0.068982849246
louisiana state university;georgia institute of technology;0.0045045045045
ecole normale superieure;georgia institute of technology;0.0045045045045
national and kapodistrian university of athens;mcgill university;0.192307692308
national and kapodistrian university of athens;university of california berkeley;0.115384615385
ibm;texas a m university;0.0294622425629
university of california san diego;texas a m university;0.0471014492754
university of edinburgh;ntt docomo;0.01875
university of edinburgh;carnegie mellon university;0.053125
university of edinburgh;university of california berkeley;0.0284722222222
aalborg university;ntt docomo;0.01875
aalborg university;carnegie mellon university;0.053125
aalborg university;university of california berkeley;0.00625
harvey mudd college;university of vermont;0.0227272727273
university of vermont;university of vermont;0.0227272727273
university of massachusetts amherst;university of colorado boulder;0.258704368244
university of massachusetts amherst;hewlett packard;0.159245197975
university of massachusetts amherst;yale university;0.0668650793651
tufts university;university of california;0.058024691358
australian national university;microsoft;0.0919194353405
australian national university;university of california;0.00555555555556
tufts university;massachusetts institute of technology;0.0975802469136
australian national university;massachusetts institute of technology;0.108943833944
university of washington;centre national de la recherche scientifique;0.0909090909091
princeton university;lille university of science and technology;0.0357142857143
national university of singapore;microsoft;0.183908045977
cornell university;cornell university;1.02343446442
university of edinburgh;microsoft;0.0153846153846
microsoft;ibm;2.0722477325
