Id;Label
wellesley college;wellesley college
university of haifa;university of haifa
vrvis;vrvis
karolinska institutet;karolinska institutet
san diego state university;san diego state university
champlain regional college;champlain regional college
university of silesia in katowice;university of silesia in katowice
american cyanamid;american cyanamid
ecole nationale superieure de l electronique et de ses applications;ecole nationale superieure de l electronique et de ses applications
sofia university;sofia university
xi an university of architecture and technology;xi an university of architecture and technology
agricultural university of hebei;agricultural university of hebei
mitsubishi electric;mitsubishi electric
institute of mathematical sciences chennai;institute of mathematical sciences chennai
ntt docomo;ntt docomo
institut national des sciences appliquees de rouen;institut national des sciences appliquees de rouen
university of genoa;university of genoa
defence evaluation and research agency;defence evaluation and research agency
mitsubishi;mitsubishi
university of potsdam;university of potsdam
howard hughes medical institute;howard hughes medical institute
general dynamics;general dynamics
grupo mexico;grupo mexico
charles iii university of madrid;charles iii university of madrid
drexel university;drexel university
university of arkansas at little rock;university of arkansas at little rock
united states naval research laboratory;united states naval research laboratory
huazhong university of science and technology;huazhong university of science and technology
university of alicante;university of alicante
london school of economics and political science;london school of economics and political science
canadian real estate association;canadian real estate association
royal college of surgeons in ireland;royal college of surgeons in ireland
university of murcia;university of murcia
university of pennsylvania;university of pennsylvania
microstrategy;microstrategy
national tsing hua university;national tsing hua university
dublin city university;dublin city university
south university;south university
university of nottingham;university of nottingham
ecole normale superieure;ecole normale superieure
college of science and technology;college of science and technology
durham university;durham university
king juan carlos university;king juan carlos university
helsinki university of technology;helsinki university of technology
chuo university;chuo university
georgia regents university;georgia regents university
zhejiang university;zhejiang university
florida atlantic university;florida atlantic university
marshall space flight center;marshall space flight center
colorado state university;colorado state university
catholic university of leuven;catholic university of leuven
koc university;koc university
university of marne la vallee;university of marne la vallee
international school;international school
university of manchester;university of manchester
barrackpore rastraguru surendranath college;barrackpore rastraguru surendranath college
florida institute of technology;florida institute of technology
interval research corporation;interval research corporation
czech technical university in prague;czech technical university in prague
universidade do vale do rio dos sinos;universidade do vale do rio dos sinos
mit lincoln laboratory;mit lincoln laboratory
bangor university;bangor university
university of zaragoza;university of zaragoza
blaise pascal university;blaise pascal university
queensland university of technology;queensland university of technology
university of shizuoka;university of shizuoka
united states naval academy;united states naval academy
kunsan national university;kunsan national university
computer laboratory university of cambridge;computer laboratory university of cambridge
national taipei university of technology;national taipei university of technology
dublin institute of technology;dublin institute of technology
hiroshima city university;hiroshima city university
xi an jiaotong university;xi an jiaotong university
norwegian food research institute;norwegian food research institute
international institute of information technology;international institute of information technology
university of tokushima;university of tokushima
lawrence livermore national laboratory;lawrence livermore national laboratory
university of kansas;university of kansas
university of bath;university of bath
peking university;peking university
katholieke hogeschool kempen;katholieke hogeschool kempen
university of dubai;university of dubai
university of texas at san antonio;university of texas at san antonio
international astronomical union;international astronomical union
university of cologne;university of cologne
bryn mawr college;bryn mawr college
minneapolis institute of arts;minneapolis institute of arts
siberian federal university;siberian federal university
sandia national laboratories;sandia national laboratories
lam research;lam research
universidad nacional experimental del tachira;universidad nacional experimental del tachira
aselsan;aselsan
national technical university of athens;national technical university of athens
university of girona;university of girona
missile defense agency;missile defense agency
argon st;argon st
apache corporation;apache corporation
university of essex;university of essex
university of naples federico ii;university of naples federico ii
technical university of madrid;technical university of madrid
university of modena and reggio emilia;university of modena and reggio emilia
center for theoretical studies university of miami;center for theoretical studies university of miami
centro universitario da fei;centro universitario da fei
information sciences institute;information sciences institute
sao paulo state university;sao paulo state university
digital management inc;digital management inc
college of william mary;college of william mary
xerox;xerox
duke university;duke university
madras institute of technology;madras institute of technology
university of california irvine school of humanities;university of california irvine school of humanities
siemens;siemens
instituto politecnico nacional;instituto politecnico nacional
national museum of natural history;national museum of natural history
ulsan national institute of science and technology;ulsan national institute of science and technology
scottish agricultural college;scottish agricultural college
national university of cordoba;national university of cordoba
illinois institute of technology;illinois institute of technology
pontifical xavierian university;pontifical xavierian university
king s college london;king s college london
chonnam national university;chonnam national university
haas school of business;haas school of business
university of hull;university of hull
jichi medical university;jichi medical university
university of buenos aires;university of buenos aires
clark atlanta university;clark atlanta university
union college;union college
university of rostock;university of rostock
university of puget sound;university of puget sound
university of castilla la mancha;university of castilla la mancha
media research center;media research center
university of southern denmark;university of southern denmark
university of west bohemia;university of west bohemia
hiroshima university;hiroshima university
norwegian university of science and technology;norwegian university of science and technology
isik university;isik university
national academy of sciences of ukraine;national academy of sciences of ukraine
ifremer;ifremer
delgado community college;delgado community college
itron;itron
athens state university;athens state university
austrian institute of technology;austrian institute of technology
east china normal university;east china normal university
royal veterinary college;royal veterinary college
heilongjiang university;heilongjiang university
posco;posco
university of engineering and technology;university of engineering and technology
university of a coruna;university of a coruna
kingston university;kingston university
science applications international corporation;science applications international corporation
universite de montreal;universite de montreal
ehime university;ehime university
university of huddersfield;university of huddersfield
seattle university;seattle university
national heart lung and blood institute;national heart lung and blood institute
american physical therapy association;american physical therapy association
tokyo university of science;tokyo university of science
royal military college of canada;royal military college of canada
rutgers camden;rutgers camden
university of wurzburg;university of wurzburg
national chung cheng university;national chung cheng university
yeshiva university;yeshiva university
mcmaster university;mcmaster university
university of london;university of london
reykjavik university;reykjavik university
qinetiq;qinetiq
university of trento;university of trento
universidad autonoma de nuevo leon;universidad autonoma de nuevo leon
university of cagliari;university of cagliari
university of south china;university of south china
pusan national university;pusan national university
harvard medical school;harvard medical school
university of toronto faculty of medicine;university of toronto faculty of medicine
control group;control group
islamic azad university;islamic azad university
indian institute of technology roorkee;indian institute of technology roorkee
americorps vista;americorps vista
lehigh university;lehigh university
national central university;national central university
california state university;california state university
omek interactive;omek interactive
missouri state university;missouri state university
nara women s university;nara women s university
national university of defense technology;national university of defense technology
osaka prefecture university;osaka prefecture university
b s abdur rahman university;b s abdur rahman university
university of oslo;university of oslo
vanderbilt university;vanderbilt university
insead;insead
national sun yat sen university;national sun yat sen university
university of windsor;university of windsor
fujitsu;fujitsu
university of basel;university of basel
menoufia university;menoufia university
mckinsey company;mckinsey company
nihon university;nihon university
university of angers;university of angers
merrill lynch;merrill lynch
imperial college london;imperial college london
asian institute of technology;asian institute of technology
at t labs;at t labs
budapest university of technology and economics;budapest university of technology and economics
athlone institute of technology;athlone institute of technology
mitre corporation;mitre corporation
etsi;etsi
new jersey institute of technology;new jersey institute of technology
city college of new york;city college of new york
institute for scientific interchange;institute for scientific interchange
ferdowsi university of mashhad;ferdowsi university of mashhad
university of north carolina at charlotte;university of north carolina at charlotte
institute of robotics and intelligent systems;institute of robotics and intelligent systems
interdisciplinary center herzliya;interdisciplinary center herzliya
university of groningen;university of groningen
indian institute of technology bombay;indian institute of technology bombay
institute for language and speech processing;institute for language and speech processing
california state university long beach;california state university long beach
gifu shotoku gakuen university;gifu shotoku gakuen university
raytheon integrated defense systems;raytheon integrated defense systems
university of technology sydney;university of technology sydney
columbia university;columbia university
university of tsukuba;university of tsukuba
academy of sciences of the czech republic;academy of sciences of the czech republic
university of crete;university of crete
foundation for research technology hellas;foundation for research technology hellas
university of aberdeen;university of aberdeen
university of los andes;university of los andes
university of macau;university of macau
graduate school of management;graduate school of management
janelia farm research campus;janelia farm research campus
university of massachusetts boston;university of massachusetts boston
gunma university;gunma university
university of new south wales;university of new south wales
university of bordeaux;university of bordeaux
florida polytechnic university;florida polytechnic university
sun moon university;sun moon university
lg electronics;lg electronics
mcgill university;mcgill university
university of utah;university of utah
faculty of electrical engineering and computing university of zagreb;faculty of electrical engineering and computing university of zagreb
industrial technology research institute;industrial technology research institute
delaware state university;delaware state university
university of maryland baltimore;university of maryland baltimore
university of texas at arlington;university of texas at arlington
ucl institute of neurology;ucl institute of neurology
city university of new york;city university of new york
university of hawaii;university of hawaii
lockheed missiles and space company;lockheed missiles and space company
university of aveiro;university of aveiro
national research council;national research council
ign;ign
industrial light magic;industrial light magic
korea maritime and ocean university;korea maritime and ocean university
university of porto;university of porto
harvard innovation lab;harvard innovation lab
united international college;united international college
silesian university;silesian university
university of cambridge;university of cambridge
cvc capital partners;cvc capital partners
chubu university;chubu university
charles stark draper laboratory;charles stark draper laboratory
kwandong university;kwandong university
chung hua university;chung hua university
heidelberg university;heidelberg university
paris dauphine university;paris dauphine university
purdue university;purdue university
ptv planung transport verkehr;ptv planung transport verkehr
istituto di scienza e tecnologie dell informazione;istituto di scienza e tecnologie dell informazione
university of cape town;university of cape town
urban ministries;urban ministries
university of california merced;university of california merced
siemens healthcare;siemens healthcare
carleton university;carleton university
mines paristech;mines paristech
clausthal university of technology;clausthal university of technology
university of paderborn;university of paderborn
eotvos lorand university;eotvos lorand university
rensselaer polytechnic institute;rensselaer polytechnic institute
ses s a;ses s a
hannover medical school;hannover medical school
department of computer science university of illinois at urbana champaign;department of computer science university of illinois at urbana champaign
university of maine;university of maine
ceremade;ceremade
courant institute of mathematical sciences;courant institute of mathematical sciences
university of colorado colorado springs;university of colorado colorado springs
kwantlen polytechnic university;kwantlen polytechnic university
xidian university;xidian university
royal holloway university of london;royal holloway university of london
rolf c hagen group;rolf c hagen group
california maritime academy;california maritime academy
russian academy of sciences;russian academy of sciences
national technological university;national technological university
aptina;aptina
newcastle university;newcastle university
kaist;kaist
institute of management accountants;institute of management accountants
computational research laboratories;computational research laboratories
monash university clayton campus;monash university clayton campus
gdansk university of technology;gdansk university of technology
boston college;boston college
louisiana state university;louisiana state university
aix marseille university;aix marseille university
national institute of diabetes and digestive and kidney diseases;national institute of diabetes and digestive and kidney diseases
tamkang university;tamkang university
university of geneva;university of geneva
university of lubeck;university of lubeck
wuhan university;wuhan university
la trobe university;la trobe university
university of vienna;university of vienna
university of nice sophia antipolis;university of nice sophia antipolis
scientific computing and imaging institute;scientific computing and imaging institute
central michigan university;central michigan university
loyola university medical center;loyola university medical center
toyohashi university of technology;toyohashi university of technology
indiana university school of informatics;indiana university school of informatics
weizmann institute of science;weizmann institute of science
university of leeds;university of leeds
tokyo institute of technology;tokyo institute of technology
universidade federal de minas gerais;universidade federal de minas gerais
brandeis university;brandeis university
university of amsterdam;university of amsterdam
german research centre for artificial intelligence;german research centre for artificial intelligence
xiamen university;xiamen university
massachusetts general hospital;massachusetts general hospital
ontario institute for cancer research;ontario institute for cancer research
al balqa applied university;al balqa applied university
king abdullah university of science and technology;king abdullah university of science and technology
laval university;laval university
cern;cern
malmo university;malmo university
advanced micro devices;advanced micro devices
huaqiao university;huaqiao university
university of michigan;university of michigan
defence science and technology organisation;defence science and technology organisation
cairo university;cairo university
university of bonn;university of bonn
monterey bay aquarium research institute;monterey bay aquarium research institute
university of reading;university of reading
hacettepe university;hacettepe university
hong kong polytechnic university;hong kong polytechnic university
humboldt university of berlin;humboldt university of berlin
walter reed army institute of research;walter reed army institute of research
nile university;nile university
chihuahua institute of technology;chihuahua institute of technology
national institute of information and communications technology;national institute of information and communications technology
free university of brussels;free university of brussels
university of winnipeg;university of winnipeg
university of bolton;university of bolton
silesian university of technology;silesian university of technology
kansai university;kansai university
texas a m university commerce;texas a m university commerce
university of science and technology sana a;university of science and technology sana a
okayama prefectural university;okayama prefectural university
yandex;yandex
singapore management university;singapore management university
purdue university college of engineering;purdue university college of engineering
braunschweig university of technology;braunschweig university of technology
mississippi state university;mississippi state university
missouri western state university;missouri western state university
curtin university;curtin university
university of kiel;university of kiel
wroclaw university of technology;wroclaw university of technology
central texas college;central texas college
federal university of pernambuco;federal university of pernambuco
david r cheriton school of computer science;david r cheriton school of computer science
tongji university;tongji university
free university of berlin;free university of berlin
institut national de la recherche agronomique;institut national de la recherche agronomique
ifsttar;ifsttar
barclays investment bank;barclays investment bank
cross cancer institute;cross cancer institute
johannes kepler university of linz;johannes kepler university of linz
university of zagreb;university of zagreb
universiti putra malaysia;universiti putra malaysia
georgia tech research institute;georgia tech research institute
california state university northridge;california state university northridge
urbana university;urbana university
university of kitakyushu;university of kitakyushu
eafit university;eafit university
university of pittsburgh school of medicine;university of pittsburgh school of medicine
centre national de la recherche scientifique;centre national de la recherche scientifique
uppsala university;uppsala university
seoul national university;seoul national university
shenzhen university;shenzhen university
valparaiso university;valparaiso university
university of jyvaskyla;university of jyvaskyla
zuse institute berlin;zuse institute berlin
hongik university;hongik university
university of texas system;university of texas system
national board of health and welfare;national board of health and welfare
university of portsmouth;university of portsmouth
eunice kennedy shriver national institute of child health and human development;eunice kennedy shriver national institute of child health and human development
bell canada;bell canada
kent state university;kent state university
lille university of science and technology;lille university of science and technology
los medanos college;los medanos college
georgetown university;georgetown university
national institute of advanced industrial science and technology;national institute of advanced industrial science and technology
university of missouri kansas city;university of missouri kansas city
pompeu fabra university;pompeu fabra university
vcu medical center;vcu medical center
university of alberta;university of alberta
university of maryland college park;university of maryland college park
va palo alto healthcare system;va palo alto healthcare system
national university of computer and emerging sciences;national university of computer and emerging sciences
new england conservatory of music;new england conservatory of music
accenture;accenture
phoenix college;phoenix college
trinity university;trinity university
university of lisbon;university of lisbon
university of tokyo;university of tokyo
institut de robotica i informatica industrial;institut de robotica i informatica industrial
university of california los angeles;university of california los angeles
north carolina state university;north carolina state university
san diego supercomputer center;san diego supercomputer center
university of new hampshire;university of new hampshire
university of trinidad and tobago;university of trinidad and tobago
european southern observatory;european southern observatory
national taiwan university of science and technology;national taiwan university of science and technology
university of sydney;university of sydney
cselt;cselt
dartmouth college;dartmouth college
barrow neurological institute;barrow neurological institute
university of the balearic islands;university of the balearic islands
washington university school of medicine;washington university school of medicine
university of salzburg;university of salzburg
emory university;emory university
providence college;providence college
german cancer research center;german cancer research center
utrecht university;utrecht university
kyung hee university;kyung hee university
la salle university;la salle university
ohio supercomputer center;ohio supercomputer center
faculty of architecture university of zagreb;faculty of architecture university of zagreb
st george s hospital;st george s hospital
harbin university of science and technology;harbin university of science and technology
rosenstiel school of marine and atmospheric science;rosenstiel school of marine and atmospheric science
institut eurecom;institut eurecom
tobb university of economics and technology;tobb university of economics and technology
praxis;praxis
new mexico institute of mining and technology;new mexico institute of mining and technology
balliol college;balliol college
smith college;smith college
massey university;massey university
ecole nationale superieure des telecommunications de bretagne;ecole nationale superieure des telecommunications de bretagne
facebook;facebook
australian museum;australian museum
autonomous university of barcelona;autonomous university of barcelona
center for neural science;center for neural science
karlsruhe institute of technology;karlsruhe institute of technology
institute for high energy physics;institute for high energy physics
intel;intel
university of szeged;university of szeged
university of leicester;university of leicester
university of padua;university of padua
university of guelph;university of guelph
institute for cosmic ray research;institute for cosmic ray research
bandung institute of technology;bandung institute of technology
istanbul technical university;istanbul technical university
smith kettlewell institute;smith kettlewell institute
fuzhou university;fuzhou university
de montfort university;de montfort university
intergraph;intergraph
ibm;ibm
odense university;odense university
university of texas at austin;university of texas at austin
moran eye center;moran eye center
istituto italiano di tecnologia;istituto italiano di tecnologia
singapore general hospital;singapore general hospital
artemis;artemis
university of bologna;university of bologna
environmental defense fund;environmental defense fund
ohio university;ohio university
department of science and technology;department of science and technology
university of brescia;university of brescia
southwest jiaotong university;southwest jiaotong university
lawrence berkeley national laboratory;lawrence berkeley national laboratory
gallaudet university;gallaudet university
school of electrical and electronic engineering university of manchester;school of electrical and electronic engineering university of manchester
honam university;honam university
inha university;inha university
college of western idaho;college of western idaho
ford motor company;ford motor company
national institute of astrophysics optics and electronics;national institute of astrophysics optics and electronics
austrian academy of sciences;austrian academy of sciences
osaka institute of technology;osaka institute of technology
northeastern university;northeastern university
yale university;yale university
university of memphis;university of memphis
missouri university of science and technology;missouri university of science and technology
janssen pharmaceutica;janssen pharmaceutica
university of luxembourg;university of luxembourg
ruhr university bochum;ruhr university bochum
bae systems;bae systems
technical university of crete;technical university of crete
charles sturt university;charles sturt university
queen s university belfast;queen s university belfast
academia sinica;academia sinica
laboratoire d informatique fondamentale de lille;laboratoire d informatique fondamentale de lille
texas a m university;texas a m university
ecole normale superieure de lyon;ecole normale superieure de lyon
southwest research institute;southwest research institute
nanjing university of information science and technology;nanjing university of information science and technology
assiut university;assiut university
university of medicine and dentistry of new jersey;university of medicine and dentistry of new jersey
emory university school of medicine;emory university school of medicine
technical university of kenya;technical university of kenya
western kentucky university;western kentucky university
university of california santa barbara;university of california santa barbara
rmit school of health sciences;rmit school of health sciences
university of virginia school of medicine;university of virginia school of medicine
cisco systems inc;cisco systems inc
linnaeus university;linnaeus university
university of melbourne;university of melbourne
george washington university virginia campus;george washington university virginia campus
advertising specialty institute;advertising specialty institute
university of wollongong;university of wollongong
university of nebraska omaha;university of nebraska omaha
information retrieval facility;information retrieval facility
university of caen lower normandy;university of caen lower normandy
stanford university;stanford university
university of sao paulo;university of sao paulo
cyprus international university;cyprus international university
oberlin college;oberlin college
city university of hong kong;city university of hong kong
tshwane university of technology;tshwane university of technology
idiap research institute;idiap research institute
university of ulsan;university of ulsan
auburn university;auburn university
matra;matra
hochschule hannover;hochschule hannover
carnegie mellon university;carnegie mellon university
civilian marksmanship program;civilian marksmanship program
wharton school of the university of pennsylvania;wharton school of the university of pennsylvania
jagiellonian university;jagiellonian university
kanagawa university;kanagawa university
national science foundation;national science foundation
school of computer science university of manchester;school of computer science university of manchester
symantec;symantec
kyushu university;kyushu university
instituto superior tecnico;instituto superior tecnico
national university of colombia;national university of colombia
king mongkut s university of technology thonburi;king mongkut s university of technology thonburi
queen mary university of london;queen mary university of london
jadavpur university;jadavpur university
ain shams university;ain shams university
oregon state university;oregon state university
university of southern california;university of southern california
parc;parc
miami university;miami university
khalifa university;khalifa university
university of guadalajara;university of guadalajara
lodz university of technology;lodz university of technology
robert wood johnson medical school;robert wood johnson medical school
hungarian academy of sciences;hungarian academy of sciences
saint gobain;saint gobain
boston children s hospital;boston children s hospital
national presto industries;national presto industries
catholic university of korea;catholic university of korea
king fahd university of petroleum and minerals;king fahd university of petroleum and minerals
aalborg university;aalborg university
walmart labs;walmart labs
max planck institute for medical research;max planck institute for medical research
national university of la plata;national university of la plata
institute of science and technology austria;institute of science and technology austria
texas instruments;texas instruments
university of dundee;university of dundee
otto von guericke university magdeburg;otto von guericke university magdeburg
university of greifswald;university of greifswald
tokai university;tokai university
technical university of dortmund;technical university of dortmund
chang jung christian university;chang jung christian university
university of helsinki;university of helsinki
joseph fourier university;joseph fourier university
new mexico state university;new mexico state university
shimane university;shimane university
izmir institute of technology;izmir institute of technology
royal children s hospital;royal children s hospital
general electric;general electric
adelphi university;adelphi university
grumman aircraft corporation;grumman aircraft corporation
beijing university of technology;beijing university of technology
university of south wales;university of south wales
ulster university;ulster university
brno university of technology;brno university of technology
interdisciplinary center for scientific computing;interdisciplinary center for scientific computing
university of western ontario;university of western ontario
university at albany suny;university at albany suny
instituto tecnologico autonomo de mexico;instituto tecnologico autonomo de mexico
university of michigan dearborn;university of michigan dearborn
umm al qura university;umm al qura university
university of lyon;university of lyon
university of electro communications;university of electro communications
tilburg university;tilburg university
university of liege;university of liege
government arts college coimbatore;government arts college coimbatore
catholic university college kensington;catholic university college kensington
international computer science institute;international computer science institute
chukyo university;chukyo university
chosun university;chosun university
aalto university school of business;aalto university school of business
lehman college;lehman college
cardiovascular institute of the south;cardiovascular institute of the south
university of nevada reno;university of nevada reno
university of florence;university of florence
nagoya institute of technology;nagoya institute of technology
cyprus university of technology;cyprus university of technology
university of sussex;university of sussex
university of paris sud;university of paris sud
university of duisburg;university of duisburg
university of innsbruck;university of innsbruck
national taiwan normal university;national taiwan normal university
indian institute of technology kanpur;indian institute of technology kanpur
aberystwyth university;aberystwyth university
ministry of agriculture;ministry of agriculture
university of newcastle;university of newcastle
hunter college;hunter college
university of tromso;university of tromso
boston university;boston university
harris corporation;harris corporation
stmicroelectronics;stmicroelectronics
university of orleans;university of orleans
university of california san francisco;university of california san francisco
state university of new york system;state university of new york system
complutense university of madrid;complutense university of madrid
institut galilee;institut galilee
goethe university frankfurt;goethe university frankfurt
royal society;royal society
schiller international university;schiller international university
chalmers university of technology;chalmers university of technology
oakland university;oakland university
university of liverpool;university of liverpool
maersk;maersk
baylor college of medicine;baylor college of medicine
australian research council;australian research council
tsinghua university;tsinghua university
comenius university in bratislava;comenius university in bratislava
poznan university of technology;poznan university of technology
kangwon national university;kangwon national university
iwate prefectural university;iwate prefectural university
james i university;james i university
aichi institute of technology;aichi institute of technology
ghent university;ghent university
university of udine;university of udine
american hotel lodging educational institute;american hotel lodging educational institute
auckland university of technology;auckland university of technology
national institute of standards and technology;national institute of standards and technology
science college;science college
university of illinois at urbana champaign;university of illinois at urbana champaign
dalhousie university;dalhousie university
gifu university;gifu university
salk institute for biological studies;salk institute for biological studies
walt disney animation studios;walt disney animation studios
bauhaus university weimar;bauhaus university weimar
vu university medical center;vu university medical center
university of warsaw;university of warsaw
telecom paristech;telecom paristech
center for computational biology;center for computational biology
yeungnam university;yeungnam university
yahoo;yahoo
university of dusseldorf;university of dusseldorf
nanyang technological university;nanyang technological university
rowan university;rowan university
boston university school of public health;boston university school of public health
sharif university of technology;sharif university of technology
cyprus college;cyprus college
telecom sudparis;telecom sudparis
denso;denso
rheinmain university of applied sciences;rheinmain university of applied sciences
queen s university;queen s university
augsburg college;augsburg college
grinnell college;grinnell college
university of colorado boulder;university of colorado boulder
langley research center;langley research center
indian institute of science;indian institute of science
open university of catalonia;open university of catalonia
clemson university;clemson university
university of yamanashi;university of yamanashi
international data corporation;international data corporation
university of tehran;university of tehran
university of burgundy;university of burgundy
dynamics research corporation;dynamics research corporation
sofia medical university;sofia medical university
university of malaga;university of malaga
krannert school of management;krannert school of management
princeton university;princeton university
stendhal university;stendhal university
plymouth state university;plymouth state university
institute of mathematics and informatics;institute of mathematics and informatics
lund university;lund university
santa fe institute;santa fe institute
university of pisa;university of pisa
saratov state university;saratov state university
applied science private university;applied science private university
ottawa university;ottawa university
volkswagen group of america;volkswagen group of america
college of charleston;college of charleston
omnivision technologies;omnivision technologies
volvo;volvo
warsaw university of technology;warsaw university of technology
enbridge;enbridge
monash university;monash university
center for autism and related disorders;center for autism and related disorders
nuclear regulatory commission;nuclear regulatory commission
dalian maritime university;dalian maritime university
university of alabama;university of alabama
university of california;university of california
bt group;bt group
universite catholique de louvain;universite catholique de louvain
argonne national laboratory;argonne national laboratory
environmental research institute of michigan;environmental research institute of michigan
central china normal university;central china normal university
university of tubingen;university of tubingen
woods hole oceanographic institution;woods hole oceanographic institution
chinese ministry of education;chinese ministry of education
university of lethbridge;university of lethbridge
maynooth university;maynooth university
mando corporation;mando corporation
singer corporation;singer corporation
national chengchi university;national chengchi university
university of montpellier;university of montpellier
mendel university;mendel university
lakehead university;lakehead university
united states air force academy;united states air force academy
ge global research;ge global research
university of stuttgart;university of stuttgart
bilkent university;bilkent university
nanjing university of aeronautics and astronautics;nanjing university of aeronautics and astronautics
exalead;exalead
ogi school of science and engineering;ogi school of science and engineering
harvard school of engineering and applied sciences;harvard school of engineering and applied sciences
sas institute;sas institute
hanyang university;hanyang university
university of auckland;university of auckland
university of leon;university of leon
rajamangala university of technology;rajamangala university of technology
beijing institute of technology;beijing institute of technology
stony brook university;stony brook university
iscte university institute of lisbon;iscte university institute of lisbon
serc reliability corporation;serc reliability corporation
university of bradford;university of bradford
baidu;baidu
the chinese university of hong kong;the chinese university of hong kong
university of teramo;university of teramo
wuhan university of science and technology;wuhan university of science and technology
chung ang university;chung ang university
mediatech institute;mediatech institute
institute for systems biology;institute for systems biology
western michigan university;western michigan university
naval academy;naval academy
kalyani government engineering college;kalyani government engineering college
university of valladolid;university of valladolid
maltepe university;maltepe university
utah state university;utah state university
chiba university;chiba university
clarkson university;clarkson university
ecole des ponts paristech;ecole des ponts paristech
nara institute of science and technology;nara institute of science and technology
korea university;korea university
university of stirling;university of stirling
hong kong baptist university;hong kong baptist university
okinawa national college of technology;okinawa national college of technology
macquarie university;macquarie university
case western reserve university;case western reserve university
radboud university nijmegen;radboud university nijmegen
university of delaware;university of delaware
nottingham trent university;nottingham trent university
indian institute of technology gandhinagar;indian institute of technology gandhinagar
kobe university;kobe university
glaxosmithkline;glaxosmithkline
sapienza university of rome;sapienza university of rome
lear corporation;lear corporation
university of otago;university of otago
lsi corporation;lsi corporation
national formosa university;national formosa university
university of arkansas;university of arkansas
wake forest university;wake forest university
louisiana state university in shreveport;louisiana state university in shreveport
monterrey institute of technology and higher education;monterrey institute of technology and higher education
federal fluminense university;federal fluminense university
hokkaido university;hokkaido university
zhejiang university of technology;zhejiang university of technology
university of notre dame;university of notre dame
university of north carolina system;university of north carolina system
sichuan university;sichuan university
chinese academy of sciences;chinese academy of sciences
university of texas at dallas;university of texas at dallas
university of maryland baltimore county;university of maryland baltimore county
national university of singapore;national university of singapore
canadian institute for advanced research;canadian institute for advanced research
tata consultancy services;tata consultancy services
fruit of islam;fruit of islam
university of virginia;university of virginia
national institute on aging;national institute on aging
university of rouen;university of rouen
umea university;umea university
open university;open university
manchester metropolitan university;manchester metropolitan university
university of aizu;university of aizu
association for computing machinery;association for computing machinery
beijing university of posts and telecommunications;beijing university of posts and telecommunications
l abri;l abri
hrl laboratories;hrl laboratories
transport research institute;transport research institute
deutsche telekom;deutsche telekom
