Source;Target;Weight
university of illinois at urbana champaign;williams college;0.010582010582
adobe systems;university of california santa cruz;0.0308373590982
adobe systems;microsoft;0.0235846560847
adobe systems;williams college;0.0026455026455
carnegie mellon university;university of california santa cruz;0.00185185185185
carnegie mellon university;williams college;0.0026455026455
university of pennsylvania;massachusetts institute of technology;0.286892409085
harvard university;massachusetts institute of technology;0.0370918879691
portland state university;massachusetts institute of technology;0.0143646152418
university of pennsylvania;purdue university;0.0234491070017
university of pennsylvania;university of cambridge;0.481976773542
harvard university;purdue university;0.00862573099415
harvard university;french institute for research in computer science and automation;0.0112573099415
harvard university;university of cambridge;0.00146198830409
portland state university;purdue university;0.000730994152047
portland state university;french institute for research in computer science and automation;0.0112573099415
portland state university;university of cambridge;0.00146198830409
cornell university;university of oregon;0.0333333333333
ecole polytechnique federale de lausanne;massachusetts institute of technology;0.370409830305
ecole polytechnique federale de lausanne;singapore mit alliance;0.00537634408602
ecole polytechnique federale de lausanne;university of california san diego;0.042885108532
university of illinois at urbana champaign;university of utah;0.0622222222222
purdue university;french institute for research in computer science and automation;0.0849579305406
microsoft;queen mary university of london;0.461247915922
it university;queen mary university of london;0.0142276422764
it university;it university of copenhagen;0.0121951219512
microsoft;tsinghua university;0.0156978319783
microsoft;yale university;0.601993908178
it university;tsinghua university;0.00271002710027
it university;yale university;0.0135501355014
saarland university;hebrew university of jerusalem;0.0161290322581
saarland university;tel aviv university;0.0295698924731
saarland university;katholieke universiteit leuven;0.00806451612903
university of paris sud;university of bologna;0.0952380952381
intel;new york university;0.00735294117647
university of california berkeley;new york university;0.0422528270567
bell labs;microsoft;0.136972402597
french institute for research in computer science and automation;ecole normale superieure de lyon;0.128322110564
imdea;french institute for research in computer science and automation;0.0819793170892
imdea;ecole normale superieure de lyon;0.00347222222222
microsoft;ecole normale superieure de lyon;0.0310813492063
university of glasgow;microsoft;0.0492753623188
university of lisbon;microsoft;0.0739130434783
university of cambridge;massachusetts institute of technology;0.28641966626
university of cambridge;carnegie mellon university;0.755584174576
microsoft;massachusetts institute of technology;1.0244011018
university of cambridge;queen s university belfast;0.015625
microsoft;queen s university belfast;0.0229779411765
facebook;ogi school of science and engineering;0.02
microsoft;ogi school of science and engineering;0.168138841834
indian institute of technology bombay;xerox;0.0116279069767
new york university;xerox;0.0116279069767
french institute for research in computer science and automation;university of bologna;0.00595238095238
microsoft;university of bologna;0.0471535821536
bell labs;university of bologna;0.00595238095238
stanford university;stanford university;1.56471264899
stanford university;university of pennsylvania;0.0600358422939
stanford university;carnegie mellon university;0.34946494238
french institute for research in computer science and automation;rice university;0.28576815093
universidade nova de lisboa;queen mary university of london;0.0683760683761
universidade nova de lisboa;middlesex university;0.00641025641026
universidade nova de lisboa;university of cambridge;0.0320512820513
universidade nova de lisboa;university of london;0.00641025641026
university of paris;microsoft;0.047619047619
northeastern university;university of pennsylvania;0.296728171002
cornell university;university of california berkeley;0.301122827849
cornell university;microsoft;0.621796085859
bell labs;ibm;0.047123015873
northeastern university;carnegie mellon university;0.29597575116
university college london;technische universitat munchen;0.00961538461538
university college london;eth zurich;0.00961538461538
national university of singapore;technische universitat munchen;0.0200320512821
national university of singapore;eth zurich;0.0196153846154
university college london;university of toronto;0.0192307692308
national university of singapore;university of toronto;0.0192307692308
university of oxford;university of sussex;0.0786472148541
carnegie mellon university;princeton university;0.257589229326
it university of copenhagen;princeton university;0.151294049065
george mason university;university of rochester;0.034375
university of rochester;university of rochester;0.182072368421
intel;university of rochester;0.0435661764706
french institute for research in computer science and automation;free university of berlin;0.00943396226415
french institute for research in computer science and automation;university of illinois at urbana champaign;0.116921840456
french institute for research in computer science and automation;at t;0.434821999693
academia sinica;carnegie mellon university;0.0230952380952
tsinghua university;carnegie mellon university;0.0461904761905
chinese academy of sciences;carnegie mellon university;0.0230952380952
academia sinica;harvard university;0.00238095238095
academia sinica;university of calgary;0.00238095238095
academia sinica;technion israel institute of technology;0.00238095238095
tsinghua university;harvard university;0.0047619047619
tsinghua university;university of calgary;0.0047619047619
tsinghua university;technion israel institute of technology;0.0047619047619
chinese academy of sciences;harvard university;0.00238095238095
chinese academy of sciences;university of calgary;0.00238095238095
chinese academy of sciences;technion israel institute of technology;0.00238095238095
university of massachusetts amherst;max planck institute for software systems;0.00666666666667
imdea;max planck institute for software systems;0.0716555258467
tel aviv university;max planck institute for software systems;0.0366666666667
technische universitat munchen;university of oxford;0.05625
imdea;university of oxford;0.0980094347681
technion israel institute of technology;university of new mexico;0.0555555555556
technion israel institute of technology;university of warwick;0.111111111111
bell labs;bell labs;0.132575757576
microsoft;university of paris;0.0139039855072
hewlett packard;cornell university;0.05
university of pennsylvania;computer laboratory university of cambridge;0.0489766081871
french institute for research in computer science and automation;university of virginia;0.043771043771
french institute for research in computer science and automation;university of pittsburgh;0.0673400673401
max planck society;stanford university;0.274152046784
university of california los angeles;stanford university;0.208233952428
ecole polytechnique federale de lausanne;stanford university;0.258453052926
university of texas at austin;stanford university;0.103316326531
university of paris sud;university of pisa;0.0459236326109
ibm;university of pisa;0.0131578947368
centre national de la recherche scientifique;university of pisa;0.0131578947368
boston university;university of wisconsin madison;0.017094017094
boston university;university of california;0.00854700854701
technion israel institute of technology;university of wisconsin madison;0.147812372812
technion israel institute of technology;university of california;0.0419273504274
radboud university nijmegen;brigham young university;0.0384615384615
university of washington;siemens;0.0437275985663
ibm;siemens;0.0561403508772
ogi school of science and engineering;university of glasgow;0.15
ogi school of science and engineering;karlsruhe institute of technology;0.0454545454545
utrecht university;university of glasgow;0.0666666666667
utrecht university;karlsruhe institute of technology;0.0151515151515
saarland university;aarhus university;0.015873015873
microsoft;aarhus university;0.17603599988
max planck institute for software systems;aarhus university;0.0845004668534
french institute for research in computer science and automation;keio university;0.025
university of arizona;rutgers university;0.2
computer laboratory university of cambridge;university of pennsylvania;0.04
computer laboratory university of cambridge;aalborg university;0.02
chalmers university of technology;university of oxford;0.0535714285714
university of oxford;university of oxford;0.825302025842
durham university;university of cambridge;0.01
durham university;microsoft;0.035
national university of singapore;university of cambridge;0.0650128844024
singapore mit alliance;university of cambridge;0.01
singapore mit alliance;microsoft;0.035
university of freiburg;university of washington;0.0114942528736
university of freiburg;carnegie mellon university;0.217225945851
university of pennsylvania;cornell university;0.358929013037
microsoft;cornell university;0.920282337504
stevens institute of technology;university of wisconsin milwaukee;0.0172413793103
kansas state university;university of wisconsin milwaukee;0.0172413793103
university of toronto;ca technologies;0.06
university of freiburg;ca technologies;0.0133333333333
university of edinburgh;university of california santa cruz;0.0625
university of colorado boulder;university of california santa cruz;0.0625
university of edinburgh;new york state department of environmental conservation;0.03125
university of colorado boulder;new york state department of environmental conservation;0.03125
university of pennsylvania;at t;0.304102564103
university of pennsylvania;brown university;0.0447115384615
complutense university of madrid;university of kent;0.0229885057471
complutense university of madrid;city university london;0.0114942528736
queen mary university of london;university of pennsylvania;0.0456349206349
imperial college london;university of pennsylvania;0.232257834758
university of washington;princeton university;0.105303030303
national institute of informatics;tel aviv university;0.00833333333333
national institute of informatics;new york university;0.00833333333333
university of tokyo;tel aviv university;0.025
university of tokyo;new york university;0.025
united states military academy;university of adelaide;0.00714285714286
united states military academy;university of wisconsin madison;0.0116071428571
united states military academy;colgate university;0.00357142857143
cornell university;university of adelaide;0.0271428571429
cornell university;colgate university;0.00357142857143
princeton university;university of adelaide;0.0142857142857
princeton university;university of wisconsin madison;0.0340633903134
princeton university;colgate university;0.00714285714286
university of pennsylvania;university of iowa;0.0144516129032
university of pennsylvania;washington university in st louis;0.079069124424
university of pennsylvania;technical university of kenya;0.088237916622
seoul national university;boston university;0.0625
university of cambridge;university of pennsylvania;0.374514544241
university of cambridge;university of tokyo;0.00724637681159
university of cambridge;avaya;0.00724637681159
microsoft;university of tokyo;0.101654113325
microsoft;avaya;0.0856013088572
princeton university;university of massachusetts amherst;0.0796095008052
princeton university;portland state university;0.0416666666667
french institute for research in computer science and automation;uganda revenue authority;0.0647058823529
university of texas at austin;williams college;0.0123456790123
university of texas at austin;bell labs;0.022549760645
university of texas at austin;university of south australia;0.0123456790123
brandeis university;brandeis university;0.0416666666667
brandeis university;university of victoria;0.0833333333333
citigroup;cornell university;0.107142857143
mcgill university;french institute for research in computer science and automation;0.12402385537
texas a m university;french institute for research in computer science and automation;0.111111111111
cornell university;carnegie mellon university;0.575161064426
hewlett packard;university of illinois at urbana champaign;0.0875
university of michigan;university of illinois at urbana champaign;0.15
university of colorado boulder;brics;0.0454545454545
university of pennsylvania;stanford university;0.601607792908
university of dundee;stanford university;0.0113378684807
university of dundee;carnegie mellon university;0.0133219954649
imdea;stanford university;0.091616128399
imdea;carnegie mellon university;0.155556671505
university of dundee;microsoft;0.0301020408163
max planck society;massachusetts institute of technology;0.224852693603
boston university;university of erlangen nuremberg;0.0384615384615
boston university;university of cambridge;0.0384615384615
ludwig maximilian university of munich;max planck institute for software systems;0.0325203252033
federal university of paraiba;max planck institute for software systems;0.0325203252033
microsoft;max planck institute for software systems;0.0936305511118
ludwig maximilian university of munich;imperial college london;0.0162601626016
federal university of paraiba;imperial college london;0.0162601626016
microsoft;imperial college london;0.277323667643
university of oxford;vrije universiteit brussel;0.08
french institute for research in computer science and automation;sri international;0.216981161051
alexandru ioan cuza university;sri international;0.00877192982456
alexandru ioan cuza university;university of illinois at urbana champaign;0.143859649123
university of illinois at urbana champaign;sri international;0.0370258980785
university of illinois at urbana champaign;university of illinois at urbana champaign;0.526476291739
university of california santa cruz;kansas state university;0.0478468899522
williams college;kansas state university;0.0175438596491
computer laboratory university of cambridge;stevens institute of technology;0.04
university of copenhagen;university of california berkeley;0.0322580645161
carnegie mellon university;cadence design systems;0.0715277777778
technion israel institute of technology;cadence design systems;0.0520833333333
ecole normale superieure;carnegie mellon university;0.333240680888
oracle corporation;university of colorado boulder;0.004
oracle corporation;rice university;0.0311515151515
microsoft;university of colorado boulder;0.0483916104962
microsoft;rice university;0.213342292255
university of california san diego;university of colorado boulder;0.004
university of california san diego;rice university;0.129708513709
university of maryland college park;university of colorado boulder;0.0144037267081
university of maryland college park;rice university;0.106714860824
oracle corporation;french institute for research in computer science and automation;0.00274285714286
oracle corporation;imdea;0.00114285714286
oracle corporation;microsoft;0.0173714285714
oracle corporation;university of maryland college park;0.00114285714286
microsoft;imdea;0.0487771872381
microsoft;university of maryland college park;0.321674635856
university of california san diego;french institute for research in computer science and automation;0.035000921659
university of california san diego;imdea;0.00114285714286
university of california san diego;university of maryland college park;0.052064516129
university of maryland college park;french institute for research in computer science and automation;0.00936811594203
university of maryland college park;imdea;0.00114285714286
university of maryland college park;university of maryland college park;0.449155796448
university of texas at austin;university of texas at austin;0.619405992371
university of texas at austin;cornell university;0.146636432351
yale university;yale university;0.465946275946
university of science and technology of china;yale university;0.0396772767462
french institute for research in computer science and automation;portland state university;0.0705624355005
university of colorado boulder;university of pennsylvania;0.0131578947368
university of colorado boulder;portland state university;0.00438596491228
university of oxford;university of pennsylvania;0.0859653813679
university of oxford;portland state university;0.00585655314757
university of toronto;cornell university;0.116375519905
stanford university;yale university;0.037541108762
technische universitat munchen;carnegie mellon university;0.120476973684
max planck institute for software systems;stevens institute of technology;0.0508130081301
max planck institute for software systems;kansas state university;0.0508130081301
google;depaul university;0.0243902439024
ecole polytechnique federale de lausanne;university of california los angeles;0.0776179324189
ecole polytechnique federale de lausanne;ecole polytechnique federale de lausanne;0.445002527265
ibm;cornell university;0.0389484327604
rensselaer polytechnic institute;cornell university;0.0217391304348
purdue university;university of california berkeley;0.0212862318841
university of cambridge;university of california berkeley;0.0737086236934
purdue university;microsoft;0.147244659051
university of cambridge;microsoft;0.678257596926
purdue university;university of washington;0.0212862318841
university of cambridge;university of washington;0.0521601382488
northeastern university;bren school of environmental science management;0.0172413793103
university of california santa cruz;bren school of environmental science management;0.00862068965517
northwestern university;bren school of environmental science management;0.00862068965517
microsoft;stanford university;1.8375773428
ecole normale superieure;stanford university;0.113924731183
new york university;stanford university;0.0480526381595
ecole polytechnique;stanford university;0.146666666667
ecole polytechnique;at t;0.0333333333333
university of pennsylvania;university of wroclaw;0.015503875969
university of pennsylvania;university of stuttgart;0.0077519379845
microsoft;university of wroclaw;0.055503875969
microsoft;university of stuttgart;0.0077519379845
university of freiburg;centre national de la recherche scientifique;0.0329411764706
university of washington;stanford university;0.269802867384
university of pennsylvania;sri international;0.10107978279
university of birmingham;cornell university;0.11188045188
ecole normale superieure de lyon;cornell university;0.0768415474298
