Id;Label
yeungnam university;yeungnam university
yahoo;yahoo
aeronautica;aeronautica
nanyang technological university;nanyang technological university
south dakota state university;south dakota state university
rowan university;rowan university
university of texas pan american;university of texas pan american
boston university school of public health;boston university school of public health
sharif university of technology;sharif university of technology
insee;insee
university of nigeria nsukka;university of nigeria nsukka
cyprus college;cyprus college
denso;denso
telecom sudparis;telecom sudparis
american university of beirut;american university of beirut
queen s university;queen s university
augsburg college;augsburg college
grinnell college;grinnell college
university of colorado boulder;university of colorado boulder
langley research center;langley research center
indian institute of science;indian institute of science
open university of catalonia;open university of catalonia
clemson university;clemson university
university of yamanashi;university of yamanashi
international data corporation;international data corporation
rand corporation;rand corporation
university of tehran;university of tehran
university of burgundy;university of burgundy
sofia medical university;sofia medical university
university of kassel;university of kassel
university of malaga;university of malaga
sun microsystems laboratories;sun microsystems laboratories
drexel university college of medicine;drexel university college of medicine
princeton university;princeton university
plymouth state university;plymouth state university
lucian blaga university of sibiu;lucian blaga university of sibiu
lund university;lund university
santa fe institute;santa fe institute
university of pisa;university of pisa
illinois state university;illinois state university
faculty of chemistry;faculty of chemistry
applied science private university;applied science private university
