Id;Label
swinburne university of technology;swinburne university of technology
national cancer institute;national cancer institute
san diego supercomputer center;san diego supercomputer center
ita software;ita software
at t labs;at t labs
keio university;keio university
universidad de las americas puebla;universidad de las americas puebla
brown university;brown university
osaka prefecture university;osaka prefecture university
xerox;xerox
technical university of berlin;technical university of berlin
san francisco state university;san francisco state university
weill cornell medical college;weill cornell medical college
daimler ag;daimler ag
university of jyvaskyla;university of jyvaskyla
tokyo university of science yamaguchi;tokyo university of science yamaguchi
gakushuin university;gakushuin university
technion israel institute of technology;technion israel institute of technology
charles university in prague;charles university in prague
fudan university;fudan university
university of copenhagen;university of copenhagen
technische universitat darmstadt;technische universitat darmstadt
delhi technological university;delhi technological university
university of hong kong;university of hong kong
universite de montreal;universite de montreal
yerkes national primate research center;yerkes national primate research center
courant institute of mathematical sciences;courant institute of mathematical sciences
hebrew university of jerusalem;hebrew university of jerusalem
oklahoma state university stillwater;oklahoma state university stillwater
queen mary university of london;queen mary university of london
deloitte;deloitte
national technical university of athens;national technical university of athens
university of queensland;university of queensland
american megatrends;american megatrends
university of siena;university of siena
king abdullah university of science and technology;king abdullah university of science and technology
martin luther university of halle wittenberg;martin luther university of halle wittenberg
helsinki university of technology;helsinki university of technology
rti international;rti international
university of ulm;university of ulm
brandeis university;brandeis university
university of st gallen;university of st gallen
mount sinai hospital;mount sinai hospital
apc by schneider electric;apc by schneider electric
sandia national laboratories;sandia national laboratories
credit suisse;credit suisse
ontario institute for cancer research;ontario institute for cancer research
university of california irvine medical center;university of california irvine medical center
school of computer science university of manchester;school of computer science university of manchester
biodesign institute;biodesign institute
university of colorado boulder;university of colorado boulder
university of paris sud;university of paris sud
polytechnic university of catalonia;polytechnic university of catalonia
esiee;esiee
sun yat sen university;sun yat sen university
finnish forest research institute;finnish forest research institute
st bartholomew s hospital;st bartholomew s hospital
indian institute of technology bombay;indian institute of technology bombay
claremont mckenna college;claremont mckenna college
academia sinica;academia sinica
nus business school;nus business school
imec;imec
university of tampere;university of tampere
government engineering college sreekrishnapuram;government engineering college sreekrishnapuram
university of cologne;university of cologne
university of cambridge;university of cambridge
nvidia;nvidia
university of lausanne;university of lausanne
artificial intelligence center;artificial intelligence center
victoria university australia;victoria university australia
wright state university;wright state university
birkbeck university of london;birkbeck university of london
siemens;siemens
institute for theoretical computer science;institute for theoretical computer science
concordia university;concordia university
yale university;yale university
columbia university college of physicians and surgeons;columbia university college of physicians and surgeons
glendon college;glendon college
vietnam academy of science and technology;vietnam academy of science and technology
university of bremen;university of bremen
beijing institute of technology;beijing institute of technology
empresa brasileira de pesquisa agropecuaria;empresa brasileira de pesquisa agropecuaria
university of applied sciences ravensburg weingarten;university of applied sciences ravensburg weingarten
university of aveiro;university of aveiro
university of toronto scarborough;university of toronto scarborough
institut national des sciences appliquees de rouen;institut national des sciences appliquees de rouen
university of texas health science center at houston;university of texas health science center at houston
university of technology sydney;university of technology sydney
university of castilla la mancha;university of castilla la mancha
hong kong monetary authority;hong kong monetary authority
college de france;college de france
karolinska institutet;karolinska institutet
columbia university;columbia university
rafael advanced defense systems;rafael advanced defense systems
california state university;california state university
department of neurology xuanwu hospital;department of neurology xuanwu hospital
marquette university;marquette university
nanyang technological university;nanyang technological university
philips;philips
department of environment and conservation;department of environment and conservation
laval university;laval university
london school of economics and political science;london school of economics and political science
joseph fourier university;joseph fourier university
argonne national laboratory;argonne national laboratory
bmw;bmw
st olaf college;st olaf college
lovelace respiratory research institute;lovelace respiratory research institute
max planck institute for human development;max planck institute for human development
european food safety authority;european food safety authority
brigham young university;brigham young university
university of milan;university of milan
universite de sherbrooke;universite de sherbrooke
university of toledo medical center;university of toledo medical center
american cyanamid;american cyanamid
southwest research institute;southwest research institute
orebro university;orebro university
university of san diego;university of san diego
amazon com;amazon com
aalborg university;aalborg university
university of montana;university of montana
baylor university;baylor university
honeywell;honeywell
university at albany suny;university at albany suny
ohio university;ohio university
trinity university;trinity university
indonesian institute of sciences;indonesian institute of sciences
cardiff university;cardiff university
yokohama national university;yokohama national university
institute of geophysics;institute of geophysics
victoria university of wellington;victoria university of wellington
institute of education;institute of education
college of science and technology;college of science and technology
guangdong university of technology;guangdong university of technology
birmingham city university faculty of health;birmingham city university faculty of health
department of computer science university of illinois at urbana champaign;department of computer science university of illinois at urbana champaign
universite du quebec;universite du quebec
genetics institute inc;genetics institute inc
hohai university;hohai university
rice university;rice university
university of central greece;university of central greece
university of connecticut;university of connecticut
american museum of natural history;american museum of natural history
university of florence;university of florence
ben gurion university of the negev;ben gurion university of the negev
saga group;saga group
oberlin college;oberlin college
pennsylvania state university;pennsylvania state university
national center for atmospheric research;national center for atmospheric research
nathan kline institute for psychiatric research;nathan kline institute for psychiatric research
fairchild semiconductor international inc;fairchild semiconductor international inc
helen wills neuroscience institute;helen wills neuroscience institute
abu dhabi indian school;abu dhabi indian school
conservation international;conservation international
rockwell automation;rockwell automation
bristol myers squibb;bristol myers squibb
king s college cambridge;king s college cambridge
tufts university school of medicine;tufts university school of medicine
mitsubishi;mitsubishi
international computer science institute;international computer science institute
university of the west of scotland;university of the west of scotland
dresden university of technology;dresden university of technology
utah state university;utah state university
universite catholique de louvain;universite catholique de louvain
hanyang university;hanyang university
cowles foundation;cowles foundation
institute of mental health;institute of mental health
nanjing university of information science and technology;nanjing university of information science and technology
mathematical institute university of oxford;mathematical institute university of oxford
university of crete;university of crete
institute of company secretaries of india;institute of company secretaries of india
tencent;tencent
queen s university;queen s university
pacific institute;pacific institute
university of california san diego;university of california san diego
mitsubishi electric;mitsubishi electric
national cheng kung university;national cheng kung university
pomona college;pomona college
institute for cosmic ray research;institute for cosmic ray research
university of electronic science and technology of china;university of electronic science and technology of china
jet propulsion laboratory;jet propulsion laboratory
university of cyprus;university of cyprus
tsinghua university;tsinghua university
ariel university;ariel university
national institute of environmental health sciences;national institute of environmental health sciences
ludwig institute for cancer research;ludwig institute for cancer research
d wave systems;d wave systems
university of iceland;university of iceland
yamaguchi junior college;yamaguchi junior college
gachon university;gachon university
oak ridge national laboratory;oak ridge national laboratory
university of south florida st petersburg;university of south florida st petersburg
university of chicago;university of chicago
polytechnic university of valencia;polytechnic university of valencia
association of universities for research in astronomy;association of universities for research in astronomy
los alamos national laboratory;los alamos national laboratory
royal society for the protection of birds;royal society for the protection of birds
indian institute of technology kanpur;indian institute of technology kanpur
schering plough;schering plough
ames research center;ames research center
hartford hospital;hartford hospital
university of windsor;university of windsor
university of alberta;university of alberta
the school of life;the school of life
university of the aegean;university of the aegean
budapest university of technology and economics;budapest university of technology and economics
texas a m university;texas a m university
judge rotenberg educational center;judge rotenberg educational center
australian museum;australian museum
vanderbilt university school of medicine;vanderbilt university school of medicine
national human genome research institute;national human genome research institute
university of nantes;university of nantes
department of engineering science university of oxford;department of engineering science university of oxford
nippon telegraph and telephone;nippon telegraph and telephone
kumoh national institute of technology;kumoh national institute of technology
ibm;ibm
university of trier;university of trier
russian academy of sciences;russian academy of sciences
texas department of transportation;texas department of transportation
office of technology assessment;office of technology assessment
panasonic;panasonic
university of texas health science center at san antonio;university of texas health science center at san antonio
city university london;city university london
canadian institute for advanced research;canadian institute for advanced research
health canada;health canada
harvard smithsonian center for astrophysics;harvard smithsonian center for astrophysics
indian department of telecommunications;indian department of telecommunications
university of science and technology of china;university of science and technology of china
ted;ted
babson college;babson college
purdue university school of electrical and computer engineering;purdue university school of electrical and computer engineering
university of toulouse;university of toulouse
feinberg school of medicine;feinberg school of medicine
american enterprise institute;american enterprise institute
school of electrical and electronic engineering university of manchester;school of electrical and electronic engineering university of manchester
aalborg university copenhagen;aalborg university copenhagen
indian institute of science;indian institute of science
statens serum institut;statens serum institut
french institute of health and medical research;french institute of health and medical research
kaiser permanente;kaiser permanente
alcatel lucent;alcatel lucent
facebook;facebook
emory university;emory university
lam research;lam research
university of maryland college park;university of maryland college park
dalla lana school of public health;dalla lana school of public health
university of mannheim;university of mannheim
university of nebraska medical center;university of nebraska medical center
abn amro;abn amro
geneva college;geneva college
vu university medical center;vu university medical center
university of south australia;university of south australia
kent state university;kent state university
georgia tech research institute;georgia tech research institute
federal university of rio de janeiro;federal university of rio de janeiro
european bioinformatics institute;european bioinformatics institute
paris dauphine university;paris dauphine university
university of costa rica;university of costa rica
brics;brics
university of maryland baltimore county;university of maryland baltimore county
lancaster university;lancaster university
ucl institute of neurology;ucl institute of neurology
moscow state university;moscow state university
lehigh university;lehigh university
national institute of information and communications technology;national institute of information and communications technology
ntt data;ntt data
elekta;elekta
wuhan university;wuhan university
okinawa institute of science and technology;okinawa institute of science and technology
max planck institute for mathematics;max planck institute for mathematics
national institute of mental health;national institute of mental health
linkedin;linkedin
uc davis school of medicine;uc davis school of medicine
dana corporation;dana corporation
synopsys;synopsys
middlebury college;middlebury college
autonomous university of barcelona;autonomous university of barcelona
kla tencor;kla tencor
gettysburg college;gettysburg college
lahore university of management sciences;lahore university of management sciences
imperial college healthcare;imperial college healthcare
university of leicester;university of leicester
pa consulting group;pa consulting group
scr;scr
agency for science technology and research;agency for science technology and research
institute of mathematical statistics;institute of mathematical statistics
stanford university medical center;stanford university medical center
university of western sydney;university of western sydney
montana state university;montana state university
national chiao tung university;national chiao tung university
cybercast news service;cybercast news service
carnegie institution for science;carnegie institution for science
commonwealth scientific and industrial research organisation;commonwealth scientific and industrial research organisation
university of texas at san antonio;university of texas at san antonio
national presto industries;national presto industries
national autonomous university of mexico;national autonomous university of mexico
conexant;conexant
pontifical catholic university of rio de janeiro;pontifical catholic university of rio de janeiro
washington university school of medicine;washington university school of medicine
new mexico state university;new mexico state university
university of texas system;university of texas system
norwegian university of science and technology;norwegian university of science and technology
evolution robotics;evolution robotics
asian institute of technology;asian institute of technology
codex corporation;codex corporation
university of florida;university of florida
university of saskatchewan;university of saskatchewan
imperial college school of medicine;imperial college school of medicine
pacific northwest national laboratory;pacific northwest national laboratory
university of szeged;university of szeged
royal dick school of veterinary studies;royal dick school of veterinary studies
ericsson;ericsson
university of alicante;university of alicante
language technologies institute;language technologies institute
h milton stewart school of industrial and systems engineering;h milton stewart school of industrial and systems engineering
mitre corporation;mitre corporation
university of valladolid;university of valladolid
imation;imation
university of caen lower normandy;university of caen lower normandy
w p carey school of business;w p carey school of business
omron;omron
johns hopkins university;johns hopkins university
pontificia universidade catolica do parana;pontificia universidade catolica do parana
carnegie institute of technology;carnegie institute of technology
helsinki institute for information technology;helsinki institute for information technology
vu university amsterdam;vu university amsterdam
st peter s college oxford;st peter s college oxford
leipzig university;leipzig university
institute of space and astronautical science;institute of space and astronautical science
institute for advanced study;institute for advanced study
indiana university;indiana university
rmit university;rmit university
national institute of standards and technology;national institute of standards and technology
university of new orleans;university of new orleans
national university of distance education;national university of distance education
bbn technologies;bbn technologies
espci paristech;espci paristech
mitsubishi electric research laboratories;mitsubishi electric research laboratories
georgia institute of technology;georgia institute of technology
qualcomm;qualcomm
charles river associates;charles river associates
american cancer society;american cancer society
rand corporation;rand corporation
warsaw university of technology;warsaw university of technology
louisiana state university;louisiana state university
nuance communications;nuance communications
universities uk;universities uk
university of rochester;university of rochester
university of sao paulo;university of sao paulo
university of auckland;university of auckland
eotvos lorand university;eotvos lorand university
universidad del tolima;universidad del tolima
hunan normal university;hunan normal university
penn state erie the behrend college;penn state erie the behrend college
brigham and women s hospital;brigham and women s hospital
areva;areva
university of missouri st louis;university of missouri st louis
university of mississippi;university of mississippi
marion merrell dow;marion merrell dow
maastricht university;maastricht university
university of leeds;university of leeds
university of giessen;university of giessen
netherlands organisation for applied scientific research;netherlands organisation for applied scientific research
language computer corporation;language computer corporation
university of michigan health system;university of michigan health system
wayne state university school of medicine;wayne state university school of medicine
joanneum research;joanneum research
naval postgraduate school;naval postgraduate school
tohoku university;tohoku university
tufts university;tufts university
university of udine;university of udine
university of denver;university of denver
ca foscari university of venice;ca foscari university of venice
university of freiburg;university of freiburg
lsi corporation;lsi corporation
national chengchi university;national chengchi university
university of paris;university of paris
boston university;boston university
defence research agency;defence research agency
cray;cray
swansea university;swansea university
university of montpellier;university of montpellier
interpublic group of companies;interpublic group of companies
lafayette college;lafayette college
benemerita universidad autonoma de puebla;benemerita universidad autonoma de puebla
institute of science and technology austria;institute of science and technology austria
university of minnesota;university of minnesota
tilburg university;tilburg university
rolf c hagen group;rolf c hagen group
wake forest university;wake forest university
university of manchester;university of manchester
ecole normale superieure de lyon;ecole normale superieure de lyon
santa clara university;santa clara university
university of oslo;university of oslo
max planck society;max planck society
cern;cern
preston;preston
japan advanced institute of science and technology;japan advanced institute of science and technology
saarland university;saarland university
tepper school of business;tepper school of business
nanjing university;nanjing university
university of washington tacoma;university of washington tacoma
stony brook university;stony brook university
southeast university;southeast university
paul sabatier university;paul sabatier university
national institute of statistics;national institute of statistics
glaxosmithkline;glaxosmithkline
university of tartu;university of tartu
institute of statistical mathematics;institute of statistical mathematics
bogazici university;bogazici university
metz;metz
olivetti;olivetti
national university of ireland galway;national university of ireland galway
planetary science institute;planetary science institute
university of southern california;university of southern california
baylor college of medicine;baylor college of medicine
francois rabelais university;francois rabelais university
gonville and caius college cambridge;gonville and caius college cambridge
istituto italiano di tecnologia;istituto italiano di tecnologia
waseda university;waseda university
university of bergen;university of bergen
bloomberg l p;bloomberg l p
lockheed missiles and space company;lockheed missiles and space company
university of tubingen;university of tubingen
texas instruments;texas instruments
robarts research institute;robarts research institute
universite libre de bruxelles;universite libre de bruxelles
university of nova gorica;university of nova gorica
telstra;telstra
university of wurzburg;university of wurzburg
colorado school of mines;colorado school of mines
singapore management university;singapore management university
california state university los angeles;california state university los angeles
university of north carolina at chapel hill;university of north carolina at chapel hill
southeastern louisiana university;southeastern louisiana university
plymouth university;plymouth university
institute for scientific interchange;institute for scientific interchange
university of tsukuba;university of tsukuba
syracuse university;syracuse university
institute for mathematics and its applications;institute for mathematics and its applications
space telescope science institute;space telescope science institute
serco group;serco group
university of texas at austin;university of texas at austin
alza;alza
university of california;university of california
kyoto university;kyoto university
nikon;nikon
shanghai university of finance and economics;shanghai university of finance and economics
northeastern university;northeastern university
beijing normal university;beijing normal university
tufts medical center;tufts medical center
sarnoff corporation;sarnoff corporation
national tsing hua university;national tsing hua university
university of shizuoka;university of shizuoka
temple university;temple university
franklin marshall college;franklin marshall college
university of ottawa;university of ottawa
information technology university;information technology university
alibaba group;alibaba group
monash university;monash university
cornell university;cornell university
university of padua;university of padua
mcgovern institute for brain research;mcgovern institute for brain research
aea technology;aea technology
hunter college;hunter college
here;here
sra international;sra international
wesleyan university;wesleyan university
kessler foundation;kessler foundation
indian council of agricultural research;indian council of agricultural research
national institute of informatics;national institute of informatics
sciences po;sciences po
mcmaster university;mcmaster university
nara institute of science and technology;nara institute of science and technology
technische hochschule;technische hochschule
keck school of medicine of usc;keck school of medicine of usc
de montfort university;de montfort university
university of mainz;university of mainz
university of oulu;university of oulu
university of hawaii;university of hawaii
city national bank;city national bank
emory university school of medicine;emory university school of medicine
miami university;miami university
association for computing machinery;association for computing machinery
stevens institute of technology;stevens institute of technology
office of naval research;office of naval research
mit sloan school of management;mit sloan school of management
university of massachusetts lowell;university of massachusetts lowell
liverpool john moores university;liverpool john moores university
national university of singapore;national university of singapore
ogi school of science and engineering;ogi school of science and engineering
novartis;novartis
university of grenoble;university of grenoble
niels bohr institute;niels bohr institute
toyota technological institute;toyota technological institute
central electronics engineering research institute;central electronics engineering research institute
aston university;aston university
dublin city university;dublin city university
department of systems biology;department of systems biology
rutgers camden;rutgers camden
university of bordeaux;university of bordeaux
technical university of dortmund;technical university of dortmund
university of california santa cruz;university of california santa cruz
university of porto;university of porto
queen s university belfast;queen s university belfast
bell labs;bell labs
franklin w olin college of engineering;franklin w olin college of engineering
wharton school of the university of pennsylvania;wharton school of the university of pennsylvania
university of north texas;university of north texas
montclair state university;montclair state university
european central bank;european central bank
university of iowa;university of iowa
national institute of water and atmospheric research;national institute of water and atmospheric research
university of verona;university of verona
genentech;genentech
harvard medical school;harvard medical school
xiamen university;xiamen university
stanford university;stanford university
pierre and marie curie university;pierre and marie curie university
national institute for occupational safety and health;national institute for occupational safety and health
california state university fullerton;california state university fullerton
international university cambodia;international university cambodia
boston college;boston college
meiji university;meiji university
dso national laboratories;dso national laboratories
california institute of technology;california institute of technology
china university of geosciences;china university of geosciences
university of tehran;university of tehran
karolinska university hospital;karolinska university hospital
wellcome trust;wellcome trust
university of new brunswick;university of new brunswick
open university of israel;open university of israel
dalian university of technology;dalian university of technology
institut eurecom;institut eurecom
rsa;rsa
faculte polytechnique de mons;faculte polytechnique de mons
western michigan university;western michigan university
bocconi university;bocconi university
university of nice sophia antipolis;university of nice sophia antipolis
university of glasgow;university of glasgow
university of otago;university of otago
the chinese university of hong kong;the chinese university of hong kong
catholic university of leuven;catholic university of leuven
ecole normale superieure de cachan;ecole normale superieure de cachan
university of texas at arlington;university of texas at arlington
mccombs school of business;mccombs school of business
vcu medical center;vcu medical center
university of gottingen;university of gottingen
royal veterinary college;royal veterinary college
the turing institute;the turing institute
worcester polytechnic institute;worcester polytechnic institute
tokyo university of agriculture and technology;tokyo university of agriculture and technology
carnegie mellon university;carnegie mellon university
banaras hindu university;banaras hindu university
california state university fresno;california state university fresno
southern methodist university;southern methodist university
national university of colombia;national university of colombia
college of william mary;college of william mary
hubei university;hubei university
ryerson university;ryerson university
vrije universiteit brussel;vrije universiteit brussel
allen institute for brain science;allen institute for brain science
shenyang normal university;shenyang normal university
duke university hospital;duke university hospital
rutgers business school newark and new brunswick;rutgers business school newark and new brunswick
macquarie university;macquarie university
ucla anderson school of management;ucla anderson school of management
university of arkansas at little rock;university of arkansas at little rock
picower institute for learning and memory;picower institute for learning and memory
sri international;sri international
perelman school of medicine at the university of pennsylvania;perelman school of medicine at the university of pennsylvania
instituto tecnologico autonomo de mexico;instituto tecnologico autonomo de mexico
university of texas southwestern medical center;university of texas southwestern medical center
university of genoa;university of genoa
rolls royce holdings;rolls royce holdings
uppsala university;uppsala university
trw inc;trw inc
charles sturt university;charles sturt university
ecole polytechnique de montreal;ecole polytechnique de montreal
king juan carlos university;king juan carlos university
university of insubria;university of insubria
department of engineering university of cambridge;department of engineering university of cambridge
aalto university;aalto university
polytechnic university of milan;polytechnic university of milan
university of craiova;university of craiova
university of puerto rico;university of puerto rico
intel;intel
national council for scientific and technological development;national council for scientific and technological development
st john s college cambridge;st john s college cambridge
kansas state university;kansas state university
helmholtz centre for environmental research ufz;helmholtz centre for environmental research ufz
university of medicine and dentistry of new jersey;university of medicine and dentistry of new jersey
university of zaragoza;university of zaragoza
national bureau of economic research;national bureau of economic research
hp labs;hp labs
springer science business media;springer science business media
university of toledo;university of toledo
university of lyon;university of lyon
wellcome trust centre for human genetics;wellcome trust centre for human genetics
heriot watt university;heriot watt university
university of liverpool;university of liverpool
environmental defense fund;environmental defense fund
ge global research;ge global research
university at buffalo;university at buffalo
university of bayreuth;university of bayreuth
university of alaska fairbanks;university of alaska fairbanks
grove city college;grove city college
rowland institute for science;rowland institute for science
eurostat;eurostat
american society for biochemistry and molecular biology;american society for biochemistry and molecular biology
hewlett packard;hewlett packard
legg mason;legg mason
langley research center;langley research center
kaiserslautern university of technology;kaiserslautern university of technology
university of the west of england;university of the west of england
the royal marsden nhs foundation trust;the royal marsden nhs foundation trust
federal reserve system;federal reserve system
fermilab;fermilab
systems research institute;systems research institute
university of hildesheim;university of hildesheim
national physical laboratory;national physical laboratory
institute for research in fundamental sciences;institute for research in fundamental sciences
florida institute of technology;florida institute of technology
aristotle university of thessaloniki;aristotle university of thessaloniki
kavli institute for theoretical physics;kavli institute for theoretical physics
community emergency response team;community emergency response team
stockholm school of economics;stockholm school of economics
clarkson university;clarkson university
technical university of kenya;technical university of kenya
university of cassino;university of cassino
hungarian academy of sciences;hungarian academy of sciences
kyushu institute of technology;kyushu institute of technology
stellenbosch university;stellenbosch university
university of notre dame;university of notre dame
urbana university;urbana university
york university;york university
umea university;umea university
la salle university;la salle university
indiana university south bend;indiana university south bend
tarbiat modares university;tarbiat modares university
university of osnabruck;university of osnabruck
university of rouen;university of rouen
sas institute;sas institute
university of new mexico;university of new mexico
bae systems;bae systems
kellogg school of management;kellogg school of management
university of bristol;university of bristol
fujitsu;fujitsu
nanjing forestry university;nanjing forestry university
indiana university bloomington;indiana university bloomington
astron;astron
university of texas at dallas;university of texas at dallas
smith college;smith college
university of hawaii at manoa;university of hawaii at manoa
indian institute of management ahmedabad;indian institute of management ahmedabad
university of science and technology sana a;university of science and technology sana a
control group;control group
institute of mathematics and informatics;institute of mathematics and informatics
national institutes of health;national institutes of health
university of jena;university of jena
university of birmingham;university of birmingham
curtin university;curtin university
max planck institute of economics;max planck institute of economics
poznan university of technology;poznan university of technology
university of strathclyde;university of strathclyde
american academy of child and adolescent psychiatry;american academy of child and adolescent psychiatry
swedish institute of computer science;swedish institute of computer science
teradata;teradata
sapienza university of rome;sapienza university of rome
trinity college cambridge;trinity college cambridge
fx palo alto laboratory;fx palo alto laboratory
department of trade and industry;department of trade and industry
university of massachusetts amherst;university of massachusetts amherst
central south university;central south university
royal institute of technology;royal institute of technology
air force institute of technology;air force institute of technology
telecom italia mobile;telecom italia mobile
yamaguchi university;yamaguchi university
johns hopkins school of medicine;johns hopkins school of medicine
university of basel;university of basel
german national metrology institute;german national metrology institute
pompeu fabra university;pompeu fabra university
medical university of south carolina;medical university of south carolina
salk institute for biological studies;salk institute for biological studies
ecole centrale paris;ecole centrale paris
university of houston;university of houston
institute of mathematical sciences chennai;institute of mathematical sciences chennai
university of vigo;university of vigo
carleton college;carleton college
harbin institute of technology;harbin institute of technology
stanford graduate school of business;stanford graduate school of business
university of southern indiana;university of southern indiana
chennai mathematical institute;chennai mathematical institute
university of arizona;university of arizona
shanghai jiao tong university;shanghai jiao tong university
polish academy of sciences;polish academy of sciences
environ;environ
university of colorado denver;university of colorado denver
university of tokyo;university of tokyo
minneapolis institute of arts;minneapolis institute of arts
indian institute of technology madras;indian institute of technology madras
merrill lynch;merrill lynch
wageningen university and research centre;wageningen university and research centre
illinois state university;illinois state university
astrazeneca;astrazeneca
university of kansas;university of kansas
athens university of economics and business;athens university of economics and business
seattle biomed;seattle biomed
indiana university purdue university indianapolis;indiana university purdue university indianapolis
university of lincoln;university of lincoln
university of erlangen nuremberg;university of erlangen nuremberg
etsi;etsi
mit lincoln laboratory;mit lincoln laboratory
free university of berlin;free university of berlin
microstrategy;microstrategy
university of michigan flint;university of michigan flint
david r cheriton school of computer science;david r cheriton school of computer science
tampere university of technology;tampere university of technology
iese business school;iese business school
lawrence livermore national laboratory;lawrence livermore national laboratory
university of oregon;university of oregon
university of sydney;university of sydney
fico;fico
lappeenranta university of technology;lappeenranta university of technology
toyota technological institute at chicago;toyota technological institute at chicago
graz university of technology;graz university of technology
baidu;baidu
old dominion university;old dominion university
new york university stern school of business;new york university stern school of business
eunice kennedy shriver national institute of child health and human development;eunice kennedy shriver national institute of child health and human development
university of oxford;university of oxford
university of oldenburg;university of oldenburg
national academy of sciences;national academy of sciences
tata institute of fundamental research;tata institute of fundamental research
united states army research laboratory;united states army research laboratory
loyola marymount university;loyola marymount university
institute of mathematics;institute of mathematics
university of virginia school of medicine;university of virginia school of medicine
eastern michigan university;eastern michigan university
southern new hampshire university;southern new hampshire university
national taiwan university of science and technology;national taiwan university of science and technology
vanderbilt university;vanderbilt university
wayne state university;wayne state university
oakland university;oakland university
kwansei gakuin university;kwansei gakuin university
university of geneva;university of geneva
university of hertfordshire;university of hertfordshire
university of minnesota duluth;university of minnesota duluth
university of california merced;university of california merced
chapman university school of law;chapman university school of law
university of west bohemia;university of west bohemia
bowling green state university;bowling green state university
northwestern polytechnical university;northwestern polytechnical university
university of pretoria;university of pretoria
the mind research network;the mind research network
vrvis;vrvis
university of huelva;university of huelva
fruit of islam;fruit of islam
vienna university of technology;vienna university of technology
university of east anglia;university of east anglia
florida international university;florida international university
korea university;korea university
ritsumeikan university;ritsumeikan university
university of novi sad;university of novi sad
george mason university;george mason university
mind institute;mind institute
queensland university of technology;queensland university of technology
indraprastha institute of information technology;indraprastha institute of information technology
university of houston downtown;university of houston downtown
university of haifa;university of haifa
apple inc;apple inc
odense university;odense university
university of north carolina at charlotte;university of north carolina at charlotte
krasnow institute for advanced study;krasnow institute for advanced study
university of michigan school of information;university of michigan school of information
marvell technology group;marvell technology group
nagoya institute of technology;nagoya institute of technology
henry ford health system;henry ford health system
information sciences institute;information sciences institute
pfizer;pfizer
computer laboratory university of cambridge;computer laboratory university of cambridge
bowdoin college;bowdoin college
university of nottingham;university of nottingham
university of agder;university of agder
williams college;williams college
middle east technical university;middle east technical university
curie institute;curie institute
university of turku;university of turku
enea;enea
university of peloponnese;university of peloponnese
university of reading;university of reading
auburn university;auburn university
new college of florida;new college of florida
telecom paristech;telecom paristech
university of wisconsin eau claire;university of wisconsin eau claire
institut superieur de gestion;institut superieur de gestion
