Source;Target;Weight
dalhousie university;university of ottawa;0.06875
sorbonne;university of ottawa;0.0520833333333
mcgill university;carnegie mellon university;0.654369621547
university of birmingham;chalmers university of technology;0.0854545454545
university of utah;northeastern university;0.272457240472
university of utah;indiana university;0.372200355768
ibm;ibm;5.11833414265
ibm;intel;0.516037989964
ibm;princeton university;0.497909649845
princeton university;ibm;0.411306703514
princeton university;intel;0.287766003851
princeton university;princeton university;2.65512859836
ibm;vmware;0.0104166666667
ibm;sun microsystems laboratories;0.441251864748
princeton university;vmware;0.00347222222222
princeton university;sun microsystems laboratories;0.129226020893
cornell university;concordia university;0.05
university of copenhagen;kansas state university;0.0598039215686
university of oxford;kansas state university;0.0333333333333
university of copenhagen;university of liege;0.0166666666667
university of oxford;university of liege;0.0210526315789
cornell university;chalmers university of technology;0.249066619655
carnegie mellon university;chalmers university of technology;0.0727124183007
university of colorado boulder;technische universitat darmstadt;0.0454545454545
carnegie mellon university;university of ottawa;0.0277777777778
carnegie mellon university;bell labs;0.0562084520418
university of oxford;aarhus university;0.255555555556
ibm;microsoft;1.74429867099
ibm;tel aviv university;0.319111044932
tel aviv university;microsoft;0.649323492542
tel aviv university;tel aviv university;0.540389572455
indian institute of technology bombay;university of wisconsin madison;0.0314660590823
indian institute of technology bombay;university of california berkeley;0.0137884978001
institute of science and technology austria;university of wisconsin madison;0.183688532092
institute of science and technology austria;university of california berkeley;0.136435219057
boston university;durham university;0.115384615385
university of tsukuba;ibm;0.0352182539683
microsoft;chalmers university of technology;0.640105296531
university of leicester;ibm;0.0340740740741
university of leicester;university of california berkeley;0.0162551440329
university of california berkeley;ibm;1.41213614425
university of california berkeley;university of california berkeley;3.13962261145
microsoft;ibm;2.77233759513
microsoft;university of california berkeley;2.75072121343
french institute for research in computer science and automation;centre national de la recherche scientifique;0.334464191989
northeastern university;university of science and technology of china;0.0368421052632
it university of copenhagen;university of science and technology of china;0.0368421052632
northeastern university;max planck institute for software systems;0.0230263157895
it university of copenhagen;max planck institute for software systems;0.0491103266296
university of california santa cruz;stanford university;0.172702589808
williams college;stanford university;0.0897660818713
university of california santa cruz;microsoft;0.294585503728
williams college;microsoft;0.0987816764133
cornell university;university of wisconsin madison;0.397876221001
cornell university;tel aviv university;0.226984126984
university of cambridge;university of edinburgh;0.380870828429
yale university;university of oxford;0.0644490644491
university of science and technology of china;university of oxford;0.0759875259875
stanford university;university of california santa cruz;0.116575012973
stanford university;williams college;0.0843891501219
princeton university;stanford university;0.99447406154
yale university;microsoft;0.542090799591
brown university;brown university;0.16164874552
university of cambridge;brown university;0.113455831198
technische universitat munchen;ibm;0.145888157895
google;google;0.461234771426
google;university of cambridge;0.085554773817
university college london;national university of singapore;0.201709401709
ecole polytechnique federale de lausanne;french institute for research in computer science and automation;0.355000653446
ecole polytechnique federale de lausanne;centre national de la recherche scientifique;0.0448804521809
french institute for research in computer science and automation;university of washington;0.247600854809
university of pennsylvania;radboud university nijmegen;0.362124542125
university of pennsylvania;microsoft;1.9076172691
purdue university;queen mary university of london;0.078399122807
purdue university;university of cambridge;0.350975235521
university of cambridge;queen mary university of london;0.4030574078
paris diderot university;alcatel lucent;0.00952380952381
microsoft;alcatel lucent;0.454677347318
university of british columbia;alcatel lucent;0.00952380952381
microsoft;tel aviv university;0.760090909059
university of washington;microsoft;0.995285973438
university of maryland college park;university of cambridge;0.0999883098951
ecole polytechnique federale de lausanne;university of texas at austin;0.083019507552
ecole polytechnique federale de lausanne;university of melbourne;0.0787978142077
ecole polytechnique federale de lausanne;university of edinburgh;0.0453435131324
radboud university nijmegen;university of edinburgh;0.154740608229
harvard university;university of virginia;0.257883158984
microsoft;university of virginia;0.407215271565
harvard university;university of california davis;0.0615364167996
microsoft;university of california davis;0.201627475853
university of massachusetts amherst;nec;0.0302314814815
university of california santa cruz;nec;0.0594444444444
national and kapodistrian university of athens;nec;0.0198148148148
microsoft;university of cambridge;1.24836770808
ghent university;university of oxford;0.0288372093023
university of texas at austin;university of oxford;0.0814894154839
national university of singapore;university of oxford;0.0219141323792
university of california san diego;microsoft;1.52065233234
university of pennsylvania;carnegie mellon university;0.847821128972
university of strathclyde;university of pennsylvania;0.0952380952381
french institute for research in computer science and automation;university of california berkeley;0.453514184136
french institute for research in computer science and automation;princeton university;0.310407337894
imdea;university of california berkeley;0.0724746878156
imdea;microsoft;0.863619645573
imdea;princeton university;0.0150358090096
microsoft;princeton university;0.973114884573
university of maryland college park;university of california berkeley;0.72938367189
university of maryland college park;princeton university;0.0729651488263
ecole des mines de nantes;university of bonn;0.00588235294118
university of copenhagen;university of bonn;0.0117647058824
french institute for research in computer science and automation;university of bonn;0.072368717602
aalborg university;university of bonn;0.00588235294118
stanford university;university of wisconsin madison;0.582421048559
it university of copenhagen;microsoft;0.131158207973
katholieke universiteit leuven;carnegie mellon university;0.219607843137
microsoft;carnegie mellon university;3.763215779
microsoft;it university of copenhagen;0.251519694579
technion israel institute of technology;carnegie mellon university;0.300628306878
technion israel institute of technology;it university of copenhagen;0.0266666666667
university of wisconsin madison;rutgers university;0.155813902923
tel aviv university;rutgers university;0.193905157528
texas a m university;microsoft;0.101209677419
texas a m university;university of new south wales;0.0561379928315
university of cambridge;digital management inc;0.0277777777778
university of cambridge;french institute for research in computer science and automation;0.69592534763
university of california santa cruz;carnegie mellon university;0.252425571505
university of california santa cruz;rice university;0.0611269553193
tohoku university;university of washington;0.016835016835
tohoku university;university of california berkeley;0.2646761735
tohoku university;microsoft;0.482299182299
university of wisconsin madison;vienna university of technology;0.00215517241379
university of wisconsin madison;carnegie mellon university;0.466040666199
university of colorado boulder;vienna university of technology;0.0146308059421
university of colorado boulder;carnegie mellon university;0.371248748487
nec;vienna university of technology;0.00431034482759
nec;carnegie mellon university;0.110402298851
university of wisconsin madison;university of california;0.147548854034
university of colorado boulder;university of california;0.0858501901976
nec;university of california;0.0597701149425
national university of singapore;carnegie mellon university;0.194809457227
national university of singapore;microsoft;0.307036151721
princeton university;carnegie mellon university;0.645829288961
princeton university;microsoft;0.406338762365
max planck institute for software systems;carnegie mellon university;0.400448470482
lulea university of technology;university of copenhagen;0.0900900900901
lulea university of technology;technical university of denmark;0.00900900900901
lulea university of technology;computer resources international;0.00900900900901
lulea university of technology;university of glasgow;0.108108108108
lulea university of technology;chalmers university of technology;0.108108108108
university of birmingham;university of cambridge;0.226206921207
university of birmingham;at t labs;0.0378571428571
toyota technological institute at chicago;carnegie mellon university;0.366281906907
university of new south wales;carnegie mellon university;0.270056086214
university of california berkeley;microsoft;2.04351156425
cadence design systems;microsoft;0.0357142857143
cornell university;cornell university;2.20303896776
cornell university;brown university;0.058315018315
cornell university;worcester polytechnic institute;0.012
radboud university nijmegen;cornell university;0.0371071428571
radboud university nijmegen;brown university;0.0332558139535
radboud university nijmegen;worcester polytechnic institute;0.003
university of edinburgh;university of copenhagen;0.124583333333
university of washington;university of rochester;0.122159090909
university of california santa cruz;chalmers university of technology;0.174192010853
university of california santa cruz;city university london;0.0227272727273
chalmers university of technology;university of pennsylvania;0.277211934156
chalmers university of technology;arizona state university;0.00411522633745
university of gothenburg;university of pennsylvania;0.0656893004115
university of gothenburg;arizona state university;0.00205761316872
university of texas at austin;mcgill university;0.266362881806
university of pennsylvania;university of california berkeley;0.717521670207
university of pennsylvania;cadence design systems;0.0764128373884
institute of science and technology austria;cadence design systems;0.00487804878049
university of tokyo;university of leicester;0.0366146458583
university of tokyo;university of london;0.0298119247699
university of texas at austin;university of pittsburgh;0.0342970521542
university of cambridge;university of texas at austin;0.240543388402
queen mary university of london;queen mary university of london;0.569868969765
imperial college london;queen mary university of london;0.886840776183
queen mary university of london;carnegie mellon university;0.546077775369
koc university;ca technologies;0.0277777777778
microsoft;ca technologies;0.14480790521
university of trento;university of trento;0.107142857143
university of trento;katholieke universiteit leuven;0.0563186813187
iminds;university of trento;0.00961538461538
iminds;katholieke universiteit leuven;0.0288461538462
university of trento;chalmers university of technology;0.0512820512821
iminds;chalmers university of technology;0.0512820512821
university of toronto;carnegie mellon university;0.234395510207
university of paris sud;university of southern california;0.00077519379845
university of paris sud;university of utah;0.0015503875969
university of paris sud;university of maryland college park;0.00284237726098
ibm;university of southern california;0.166428622495
ibm;university of utah;0.269524080571
ibm;university of maryland college park;0.304411213582
french institute for research in computer science and automation;university of southern california;0.0597806620144
french institute for research in computer science and automation;university of utah;0.154861070343
french institute for research in computer science and automation;university of maryland college park;0.224911398602
ohio state university;university of southern california;0.00830714435366
ohio state university;university of utah;0.0031007751938
ohio state university;university of maryland college park;0.122842724505
louisiana state university;university of southern california;0.0030274460507
louisiana state university;university of utah;0.0015503875969
louisiana state university;university of maryland college park;0.0275306145377
intel;university of california santa cruz;0.0513958297966
intel;microsoft;0.683606535675
intel;williams college;0.0521082675494
university of illinois at urbana champaign;university of california santa cruz;0.0590413943355
university of illinois at urbana champaign;microsoft;1.76624994718
university of illinois at urbana champaign;williams college;0.010582010582
adobe systems;university of california santa cruz;0.0308373590982
adobe systems;microsoft;0.0235846560847
adobe systems;williams college;0.0026455026455
carnegie mellon university;university of california santa cruz;0.00933048433048
carnegie mellon university;williams college;0.00798738298738
university of pennsylvania;massachusetts institute of technology;0.417940710483
harvard university;massachusetts institute of technology;0.218873354624
portland state university;massachusetts institute of technology;0.0143646152418
university of pennsylvania;purdue university;0.0379418606249
university of pennsylvania;university of cambridge;0.565612039243
harvard university;purdue university;0.0939075544339
harvard university;french institute for research in computer science and automation;0.363100796568
harvard university;university of cambridge;0.11566988186
portland state university;purdue university;0.000730994152047
portland state university;french institute for research in computer science and automation;0.0112573099415
portland state university;university of cambridge;0.00146198830409
cornell university;university of oregon;0.0333333333333
ecole polytechnique federale de lausanne;massachusetts institute of technology;0.708470631918
ecole polytechnique federale de lausanne;singapore mit alliance;0.0162700916886
ecole polytechnique federale de lausanne;university of california san diego;0.042885108532
university of illinois at urbana champaign;university of utah;0.0977777777778
purdue university;french institute for research in computer science and automation;0.313443834283
microsoft;queen mary university of london;0.695877470708
it university;queen mary university of london;0.0142276422764
it university;it university of copenhagen;0.0121951219512
microsoft;tsinghua university;0.0416502129307
microsoft;yale university;1.06611857907
it university;tsinghua university;0.00271002710027
it university;yale university;0.0135501355014
saarland university;hebrew university of jerusalem;0.0161290322581
saarland university;tel aviv university;0.0295698924731
saarland university;katholieke universiteit leuven;0.00806451612903
university of paris sud;university of bologna;0.0952380952381
intel;new york university;0.00735294117647
university of california berkeley;new york university;0.0707713455753
bell labs;microsoft;0.176482206519
french institute for research in computer science and automation;ecole normale superieure de lyon;0.164036396279
imdea;french institute for research in computer science and automation;0.12279564362
imdea;ecole normale superieure de lyon;0.00347222222222
microsoft;ecole normale superieure de lyon;0.0310813492063
university of glasgow;microsoft;0.0492753623188
university of lisbon;microsoft;0.142289111854
university of cambridge;massachusetts institute of technology;0.356833403509
university of cambridge;carnegie mellon university;0.823234278198
microsoft;massachusetts institute of technology;2.68136824031
university of cambridge;queen s university belfast;0.015625
microsoft;queen s university belfast;0.104255613536
facebook;ogi school of science and engineering;0.02
microsoft;ogi school of science and engineering;0.217921720246
indian institute of technology bombay;xerox;0.0116279069767
new york university;xerox;0.0116279069767
french institute for research in computer science and automation;university of bologna;0.00595238095238
microsoft;university of bologna;0.118582153582
bell labs;university of bologna;0.00595238095238
stanford university;stanford university;3.38150562215
stanford university;university of pennsylvania;0.19760197986
stanford university;carnegie mellon university;0.78479195872
french institute for research in computer science and automation;rice university;0.407313966226
universidade nova de lisboa;queen mary university of london;0.0683760683761
universidade nova de lisboa;middlesex university;0.00641025641026
universidade nova de lisboa;university of cambridge;0.0320512820513
universidade nova de lisboa;university of london;0.00641025641026
university of paris;microsoft;0.138256907701
northeastern university;university of pennsylvania;0.303672615447
cornell university;university of california berkeley;0.478336300651
cornell university;microsoft;1.16086212027
bell labs;ibm;0.111338702148
northeastern university;carnegie mellon university;0.348756319909
university college london;technische universitat munchen;0.00961538461538
university college london;eth zurich;0.00961538461538
national university of singapore;technische universitat munchen;0.0533653846154
national university of singapore;eth zurich;0.0196153846154
university college london;university of toronto;0.0192307692308
national university of singapore;university of toronto;0.0567307692308
university of oxford;university of sussex;0.0786472148541
carnegie mellon university;princeton university;0.416611071681
it university of copenhagen;princeton university;0.242203139974
george mason university;university of rochester;0.034375
university of rochester;university of rochester;0.390802527151
intel;university of rochester;0.202718036515
french institute for research in computer science and automation;free university of berlin;0.00943396226415
french institute for research in computer science and automation;university of illinois at urbana champaign;0.156222586007
french institute for research in computer science and automation;at t;0.434821999693
academia sinica;carnegie mellon university;0.0230952380952
tsinghua university;carnegie mellon university;0.122603555937
chinese academy of sciences;carnegie mellon university;0.0630952380952
academia sinica;harvard university;0.00238095238095
academia sinica;university of calgary;0.00238095238095
academia sinica;technion israel institute of technology;0.00238095238095
tsinghua university;harvard university;0.0047619047619
tsinghua university;university of calgary;0.0047619047619
tsinghua university;technion israel institute of technology;0.0047619047619
chinese academy of sciences;harvard university;0.00238095238095
chinese academy of sciences;university of calgary;0.00238095238095
chinese academy of sciences;technion israel institute of technology;0.00238095238095
university of massachusetts amherst;max planck institute for software systems;0.00666666666667
imdea;max planck institute for software systems;0.092063689112
tel aviv university;max planck institute for software systems;0.0366666666667
technische universitat munchen;university of oxford;0.05625
imdea;university of oxford;0.102091067421
technion israel institute of technology;university of new mexico;0.0555555555556
technion israel institute of technology;university of warwick;0.111111111111
bell labs;bell labs;0.241726084373
microsoft;university of paris;0.0139039855072
hewlett packard;cornell university;0.077027027027
university of pennsylvania;computer laboratory university of cambridge;0.0489766081871
french institute for research in computer science and automation;university of virginia;0.0740931726226
french institute for research in computer science and automation;university of pittsburgh;0.165379283026
max planck society;stanford university;0.322763157895
university of california los angeles;stanford university;0.720017289211
ecole polytechnique federale de lausanne;stanford university;0.670168244053
university of texas at austin;stanford university;0.817377620002
university of paris sud;university of pisa;0.0459236326109
ibm;university of pisa;0.0197368421053
centre national de la recherche scientifique;university of pisa;0.0131578947368
boston university;university of wisconsin madison;0.017094017094
boston university;university of california;0.00854700854701
technion israel institute of technology;university of wisconsin madison;0.408526658527
technion israel institute of technology;university of california;0.0704987789988
radboud university nijmegen;brigham young university;0.0384615384615
university of washington;siemens;0.0437275985663
ibm;siemens;0.0851258581236
ogi school of science and engineering;university of glasgow;0.15
ogi school of science and engineering;karlsruhe institute of technology;0.0454545454545
utrecht university;university of glasgow;0.0666666666667
utrecht university;karlsruhe institute of technology;0.0151515151515
saarland university;aarhus university;0.015873015873
microsoft;aarhus university;0.187800705762
max planck institute for software systems;aarhus university;0.0845004668534
french institute for research in computer science and automation;keio university;0.025
university of arizona;rutgers university;0.2
computer laboratory university of cambridge;university of pennsylvania;0.04
computer laboratory university of cambridge;aalborg university;0.02
chalmers university of technology;university of oxford;0.10119047619
university of oxford;university of oxford;0.842365517906
durham university;university of cambridge;0.01
durham university;microsoft;0.035
national university of singapore;university of cambridge;0.0650128844024
singapore mit alliance;university of cambridge;0.01
singapore mit alliance;microsoft;0.0694827586207
university of freiburg;university of washington;0.0114942528736
university of freiburg;carnegie mellon university;0.228800019925
university of pennsylvania;cornell university;0.519614580699
microsoft;cornell university;1.53739987601
stevens institute of technology;university of wisconsin milwaukee;0.0172413793103
kansas state university;university of wisconsin milwaukee;0.0172413793103
university of toronto;ca technologies;0.06
university of freiburg;ca technologies;0.0133333333333
university of edinburgh;university of california santa cruz;0.0625
university of colorado boulder;university of california santa cruz;0.0748456790123
university of edinburgh;new york state department of environmental conservation;0.03125
university of colorado boulder;new york state department of environmental conservation;0.03125
university of pennsylvania;at t;0.393117715618
university of pennsylvania;brown university;0.0648806205871
complutense university of madrid;university of kent;0.0229885057471
complutense university of madrid;city university london;0.0114942528736
queen mary university of london;university of pennsylvania;0.0456349206349
imperial college london;university of pennsylvania;0.239665242165
university of washington;princeton university;0.218759703295
national institute of informatics;tel aviv university;0.00833333333333
national institute of informatics;new york university;0.00833333333333
university of tokyo;tel aviv university;0.025
university of tokyo;new york university;0.025
united states military academy;university of adelaide;0.00714285714286
united states military academy;university of wisconsin madison;0.0116071428571
united states military academy;colgate university;0.00357142857143
cornell university;university of adelaide;0.0509523809524
cornell university;colgate university;0.00357142857143
princeton university;university of adelaide;0.0142857142857
princeton university;university of wisconsin madison;0.321839104666
princeton university;colgate university;0.00714285714286
university of pennsylvania;university of iowa;0.0144516129032
university of pennsylvania;washington university in st louis;0.0829450934162
university of pennsylvania;technical university of kenya;0.0986545832887
seoul national university;boston university;0.0625
university of cambridge;university of pennsylvania;0.385625655352
university of cambridge;university of tokyo;0.00724637681159
university of cambridge;avaya;0.00724637681159
microsoft;university of tokyo;0.118412355083
microsoft;avaya;0.0856013088572
princeton university;university of massachusetts amherst;0.148593017289
princeton university;portland state university;0.0416666666667
french institute for research in computer science and automation;uganda revenue authority;0.0647058823529
university of texas at austin;williams college;0.062553640985
university of texas at austin;bell labs;0.190262920568
university of texas at austin;university of south australia;0.0123456790123
brandeis university;brandeis university;0.0416666666667
brandeis university;university of victoria;0.0833333333333
citigroup;cornell university;0.107142857143
mcgill university;french institute for research in computer science and automation;0.12402385537
texas a m university;french institute for research in computer science and automation;0.11527499691
cornell university;carnegie mellon university;0.936041650306
hewlett packard;university of illinois at urbana champaign;0.125961538462
university of michigan;university of illinois at urbana champaign;0.483719613009
university of colorado boulder;brics;0.0454545454545
university of pennsylvania;stanford university;0.695586635939
university of dundee;stanford university;0.0113378684807
university of dundee;carnegie mellon university;0.0133219954649
imdea;stanford university;0.153442727726
imdea;carnegie mellon university;0.239003383523
university of dundee;microsoft;0.0301020408163
max planck society;massachusetts institute of technology;0.224852693603
boston university;university of erlangen nuremberg;0.0384615384615
boston university;university of cambridge;0.0384615384615
ludwig maximilian university of munich;max planck institute for software systems;0.0325203252033
federal university of paraiba;max planck institute for software systems;0.0325203252033
microsoft;max planck institute for software systems;0.117687866346
ludwig maximilian university of munich;imperial college london;0.0162601626016
federal university of paraiba;imperial college london;0.0162601626016
microsoft;imperial college london;0.328724826397
university of oxford;vrije universiteit brussel;0.08
french institute for research in computer science and automation;sri international;0.223925605495
alexandru ioan cuza university;sri international;0.00877192982456
alexandru ioan cuza university;university of illinois at urbana champaign;0.143859649123
university of illinois at urbana champaign;sri international;0.0731370091896
university of illinois at urbana champaign;university of illinois at urbana champaign;2.18531722947
university of california santa cruz;kansas state university;0.0795929216982
williams college;kansas state university;0.0334168755221
computer laboratory university of cambridge;stevens institute of technology;0.04
university of copenhagen;university of california berkeley;0.0322580645161
carnegie mellon university;cadence design systems;0.0715277777778
technion israel institute of technology;cadence design systems;0.0520833333333
ecole normale superieure;carnegie mellon university;0.366498939146
oracle corporation;university of colorado boulder;0.004
oracle corporation;rice university;0.0972086139169
microsoft;university of colorado boulder;0.461100571692
microsoft;rice university;0.502717392312
university of california san diego;university of colorado boulder;0.186398478079
university of california san diego;rice university;0.454801068354
university of maryland college park;university of colorado boulder;0.0203801576845
university of maryland college park;rice university;0.106714860824
oracle corporation;french institute for research in computer science and automation;0.00582927689594
oracle corporation;imdea;0.00114285714286
oracle corporation;microsoft;0.0408282186949
oracle corporation;university of maryland college park;0.00114285714286
microsoft;imdea;0.0861467158576
microsoft;university of maryland college park;0.895492093895
university of california san diego;french institute for research in computer science and automation;0.498601405828
university of california san diego;imdea;0.00114285714286
university of california san diego;university of maryland college park;0.537605104184
university of maryland college park;french institute for research in computer science and automation;0.0847367645456
university of maryland college park;imdea;0.00114285714286
university of maryland college park;university of maryland college park;0.861202939378
university of texas at austin;university of texas at austin;1.25331795409
university of texas at austin;cornell university;0.36909832892
yale university;yale university;1.01430613181
university of science and technology of china;yale university;0.110722965292
french institute for research in computer science and automation;portland state university;0.0705624355005
university of colorado boulder;university of pennsylvania;0.0224171539961
university of colorado boulder;portland state university;0.00438596491228
university of oxford;university of pennsylvania;0.0859653813679
university of oxford;portland state university;0.00585655314757
university of toronto;cornell university;0.116375519905
stanford university;yale university;0.167327876598
technische universitat munchen;carnegie mellon university;0.152619830827
max planck institute for software systems;stevens institute of technology;0.0508130081301
max planck institute for software systems;kansas state university;0.0508130081301
google;depaul university;0.0243902439024
ecole polytechnique federale de lausanne;university of california los angeles;0.0776179324189
ecole polytechnique federale de lausanne;ecole polytechnique federale de lausanne;0.68506425775
ibm;cornell university;0.34261888194
rensselaer polytechnic institute;cornell university;0.0217391304348
purdue university;university of california berkeley;0.66661282022
university of cambridge;university of california berkeley;0.187460706943
purdue university;microsoft;1.09630264748
university of cambridge;microsoft;0.988302926551
purdue university;university of washington;0.200776624532
university of cambridge;university of washington;0.077257263346
northeastern university;bren school of environmental science management;0.0172413793103
university of california santa cruz;bren school of environmental science management;0.00862068965517
northwestern university;bren school of environmental science management;0.00862068965517
microsoft;stanford university;4.71731195126
ecole normale superieure;stanford university;0.163924731183
new york university;stanford university;0.119365394031
ecole polytechnique;stanford university;0.146666666667
ecole polytechnique;at t;0.0333333333333
university of pennsylvania;university of wroclaw;0.015503875969
university of pennsylvania;university of stuttgart;0.0077519379845
microsoft;university of wroclaw;0.055503875969
microsoft;university of stuttgart;0.0368651858477
university of freiburg;centre national de la recherche scientifique;0.0329411764706
university of washington;stanford university;0.630975207237
university of pennsylvania;sri international;0.146628437035
university of birmingham;cornell university;0.11188045188
ecole normale superieure de lyon;cornell university;0.0768415474298
indian institute of technology kanpur;stanford university;0.0558479532164
it university of copenhagen;eth zurich;0.0714285714286
