Id;Label
charles river laboratories;charles river laboratories
duke university hospital;duke university hospital
massachusetts institute of technology;massachusetts institute of technology
rmit university;rmit university
robarts research institute;robarts research institute
pennsylvania state university;pennsylvania state university
adobe systems;adobe systems
feng chia university;feng chia university
information technology institute;information technology institute
marin software;marin software
city university of seattle;city university of seattle
forschungszentrum julich;forschungszentrum julich
indiana university bloomington;indiana university bloomington
university of mississippi;university of mississippi
okayama university;okayama university
university of tennessee;university of tennessee
university of british columbia;university of british columbia
keio university;keio university
washington university in st louis;washington university in st louis
tezpur university;tezpur university
bar ilan university;bar ilan university
microsoft;microsoft
ricoh;ricoh
university of duisburg essen;university of duisburg essen
robotics institute;robotics institute
university of adelaide;university of adelaide
university of canterbury;university of canterbury
montana state university;montana state university
university of augsburg;university of augsburg
northwestern university;northwestern university
technische universitat munchen;technische universitat munchen
university of colorado denver;university of colorado denver
jet propulsion laboratory;jet propulsion laboratory
defence science and technology organization;defence science and technology organization
hong kong university of science and technology;hong kong university of science and technology
university of new mexico;university of new mexico
pontifical catholic university of chile;pontifical catholic university of chile
royal institute of technology;royal institute of technology
