https://openalex.org/I216472412,John Abbott College,education,CA,http://www.johnabbott.qc.ca/
https://openalex.org/I118091203,Universidad San Pablo CEU,education,ES,https://www.uspceu.com
https://openalex.org/I144536108,Apache (Canada),company,CA,http://www.apachecorp.com/
https://openalex.org/I4210163109,Guangdong 999 Brain Hospital,healthcare,CN,http://www.999brain.com/en/
https://openalex.org/I70900168,Université Savoie Mont Blanc,education,FR,https://www.univ-smb.fr/
https://openalex.org/I4210166983,"International Laboratory for Brain, Music and Sound Research",facility,CA,http://www.brams.org/en/
https://openalex.org/I1328969757,Naval Sea Systems Command,government,US,http://www.navsea.navy.mil/
https://openalex.org/I4210132851,Horace Mann School,education,US,https://www.horacemann.org/
https://openalex.org/I196349391,Universität Ulm,education,DE,https://www.uni-ulm.de
https://openalex.org/I119575151,Korea National University of Transportation,education,KR,http://genglish.ut.ac.kr/
https://openalex.org/I931913249,Norwegian School of Economics,education,NO,https://www.nhh.no/en/
https://openalex.org/I144999699,Taiwan Shoufu University,education,TW,http://web.tsu.edu.tw/
https://openalex.org/I189158971,United States Naval Academy,education,US,http://www.usna.edu/
https://openalex.org/I124326101,University of Teramo,education,IT,https://www.unite.it
https://openalex.org/I120379545,Inner Mongolia Agricultural University,education,CN,https://www.imau.edu.cn
https://openalex.org/I4210129146,Hôpital Avicenne,healthcare,FR,http://chu93.aphp.fr/hopital-avicenne-bobigny/
https://openalex.org/I4210104688,Advanced Inhalation Therapies (Israel),company,IL,http://www.ait-pharm.com/
https://openalex.org/I138938424,Università degli Studi della Tuscia,education,IT,http://www.unitus.it
https://openalex.org/I1306554552,National Science Teachers Association,other,US,https://www.nsta.org/
https://openalex.org/I4210156238,Diagnostics for the Real World (United Kingdom),company,GB,http://www.drw-ltd.com/
https://openalex.org/I88081825,Empire State University,education,US,https://www.sunyempire.edu
https://openalex.org/I2800474387,Vodafone (Portugal),company,PT,https://www.vodafone.pt
https://openalex.org/I80232743,Jisc,nonprofit,GB,https://www.jisc.ac.uk/
https://openalex.org/I4210125676,X-Fab (United States),company,US,http://www.xfab.com/home/
https://openalex.org/I4210148559,École nationale supérieure de techniques avancées Bretagne,education,FR,http://www.ensta-bretagne.eu/
https://openalex.org/I88467170,Université d'Évry Val-d'Essonne,education,FR,http://www.univ-evry.fr/en/index.html
https://openalex.org/I91125648,Wuhan Institute of Technology,education,CN,https://www.wit.edu.cn
https://openalex.org/I167609691,Hawler Medical University,education,IQ,http://hmu.edu.krd/
https://openalex.org/I4210131853,Ministry of Forests,government,CA,http://www.gov.bc.ca/for/
https://openalex.org/I96226040,Université de Reims Champagne-Ardenne,education,FR,https://www.univ-reims.fr
https://openalex.org/I4210113896,Qingdao National Laboratory for Marine Science and Technology,facility,CN,http://www.qnlm.ac/en/index
https://openalex.org/I85230861,Morehouse College,education,US,http://www.morehouse.edu/
https://openalex.org/I1310866531,Consejo Nacional de Ciencia y Tecnología,government,GT,http://senacyt.concyt.gob.gt/
https://openalex.org/I4210088309,Star Technology and Research (United States),company,US,http://www.star-tech-inc.com/
https://openalex.org/I2800240351,Mountain View College,education,US,https://www.mountainviewcollege.edu/Pages/default.aspx
https://openalex.org/I4210151178,System Simulation (United Kingdom),company,GB,https://www.ssl.co.uk/
https://openalex.org/I2801713749,Anna Freud Centre,nonprofit,GB,http://www.annafreud.org/
https://openalex.org/I194184283,University of East Sarajevo,education,BA,https://www.ues.rs.ba/
https://openalex.org/I4210165789,National Centre for Research and Development,government,PL,http://www.ncbr.gov.pl/en/
https://openalex.org/I164989479,Art Center College of Design,education,US,http://www.artcenter.edu/
https://openalex.org/I4210165179,International Electronic Machines (United States),company,US,http://www.iem.net/
https://openalex.org/I46700001,Rajiv Gandhi University of Knowledge Technologies,education,IN,http://www.rgukt.ac.in/
https://openalex.org/I4210120746,Medtronic (China),company,CN,http://www.medtronic.com/cn-zh/index.html
https://openalex.org/I4210158309,Qurient (South Korea),company,KR,http://www.qurient.com/
https://openalex.org/I4210104250,Laboratoire de Recherche Scientifique,nonprofit,FR,https://labores.eu/
https://openalex.org/I4210112529,Regional Hospital Holstebro,healthcare,DK,http://www.vest.rm.dk/patienter-og-parorende/indlagte-og-besogende-i-holstebro/
https://openalex.org/I4210106068,Toyota Transportation Research Institute,facility,JP,https://www.ttri.or.jp/
https://openalex.org/I3130020584,International Graduate School of English,education,KR,http://english.igse.ac.kr/en/
https://openalex.org/I2799299272,Hospital Universitario Insular de Gran Canaria,healthcare,ES,http://chuimi.org/
https://openalex.org/I1287643137,Mount Sinai Beth Israel,healthcare,US,http://www.bethisraelny.org/
https://openalex.org/I4210158767,Michigan Reproductive Medicine,healthcare,US,https://www.mireproductivemedicine.com/
https://openalex.org/I4210136367,DNA Diagnostic (Denmark),company,DK,https://dna-diagnostic.com/
https://openalex.org/I4210114616,Fondation de l'Avenir,other,FR,http://www.fondationdelavenir.org/
https://openalex.org/I4210104084,ENT and Allergy,healthcare,US,http://www.entandallergy.com/
https://openalex.org/I2802709434,Rigshospitalet,healthcare,DK,https://www.rigshospitalet.dk/
https://openalex.org/I4210107855,"Laboratoire de Spectroscopie pour les Interactions, la Réactivité et l'Environnement",facility,FR,https://lasir.cnrs.fr
https://openalex.org/I4210149531,National Advanced School of Public Works,education,CM,http://www.enstp.cm/
https://openalex.org/I24185976,Sichuan University,education,CN,https://scu.edu.cn
https://openalex.org/I4210111389,Hospital Obispo Polanco,healthcare,ES,http://www.opolanco.es/
https://openalex.org/I2802127220,Alberta Children's Hospital,healthcare,CA,http://www.albertahealthservices.ca/facilities/ach/
https://openalex.org/I4210126066,Azbil (Japan),company,JP,http://www.azbil.com/
https://openalex.org/I4210135528,York College,education,GB,https://www.yorkcollege.ac.uk/
https://openalex.org/I4210091511,Centre de Mathématiques Laurent Schwartz,facility,FR,https://portail.polytechnique.edu/cmls/
https://openalex.org/I872922937,University of Health Sciences Antigua,education,AG,http://www.uhsa.ag
https://openalex.org/I4210108417,Eurométropole de Strasbourg,other,FR,http://www.strasbourg.eu/
https://openalex.org/I142108993,Southwest University,education,CN,https://swu.edu.cn
https://openalex.org/I175606534,Wayamba University of Sri Lanka,education,LK,http://www.wyb.ac.lk/
https://openalex.org/I4210092106,Ocean Acoustical Services and Instrumentation Systems (United States),company,US,http://www.oasislex.com/
https://openalex.org/I4210136555,ATUM (United States),company,US,https://www.atum.bio/
https://openalex.org/I4210092543,Mater Research,facility,AU,http://research.mater.org.au/
https://openalex.org/I182145113,Isaac Newton Institute for Mathematical Sciences,facility,GB,http://www.newton.ac.uk/
https://openalex.org/I2803011651,PEN American Center,nonprofit,US,https://pen.org/
https://openalex.org/I57328836,North Dakota State University,education,US,http://www.ndsu.edu/
https://openalex.org/I4210149043,The Epsilon Group,healthcare,US,https://tegvirginia.com/
https://openalex.org/I3017797175,St. Luke's Hospital,healthcare,US,http://www.svsldentalgpr.com/
https://openalex.org/I4210166017,Institut de Mathématiques de Bordeaux,facility,FR,http://www.math.u-bordeaux1.fr/imb/spip.php
https://openalex.org/I4210160787,Immersion (France),company,FR,http://www.immersion.fr/
https://openalex.org/I2801159745,Huntsman Cancer Institute,healthcare,US,https://healthcare.utah.edu/huntsmancancerinstitute/
https://openalex.org/I52158045,China Agricultural University,education,CN,http://english.cau.edu.cn/
https://openalex.org/I4210096956,Yanmar (Japan),company,JP,https://www.yanmar.com/global/
https://openalex.org/I4210149016,École Nationale Supérieure d'Informatique,education,DZ,https://www.esi.dz/
https://openalex.org/I116970179,University of Jijel,education,DZ,http://www.univ-jijel.dz
https://openalex.org/I166401450,Universidad Nacional de Córdoba,education,AR,https://www.unc.edu.ar
https://openalex.org/I110120368,"National Agency for New Technologies, Energy and Sustainable Economic Development",government,IT,http://www.enea.it
https://openalex.org/I48697060,SRC,nonprofit,US,http://www.srcinc.com/
https://openalex.org/I70876197,Babol University of Medical Sciences,education,IR,http://en.mubabol.ac.ir/
https://openalex.org/I155671955,Korea Atomic Energy Research Institute,facility,KR,https://www.kaeri.re.kr/english/
https://openalex.org/I4210130704,University of Michigan–Dearborn,education,US,http://umdearborn.edu/
https://openalex.org/I4210091770,Vennsa Technologies (Canada),company,CA,http://www.vennsa.com/
https://openalex.org/I4210143888,Laboratoire de Reproduction et Développement des Plantes,facility,FR,http://www.ens-lyon.fr/RDP/?lang=fr
https://openalex.org/I133557312,Rikkyo University,education,JP,https://www.rikkyo.ac.jp
https://openalex.org/I1338920048,Marine Biological Laboratory,nonprofit,US,https://www.mbl.edu
https://openalex.org/I4210100945,Universidad de Playa Ancha de Ciencias de la Educación,education,CL,https://www.upla.cl
https://openalex.org/I2746051580,Université Paris Sciences et Lettres,education,FR,https://psl.eu
https://openalex.org/I4210100225,Satou Hospital,healthcare,JP,http://www.koutoku.or.jp/
https://openalex.org/I4210134421,INTRASOFT International (Luxembourg),company,LU,https://www.intrasoft-intl.com/
https://openalex.org/I4210147735,Oklahoma State University at Tulsa,education,US,https://www.osu-tulsa.okstate.edu/
https://openalex.org/I150722199,Ohio Northern University,education,US,http://www.onu.edu/
https://openalex.org/I83809506,University of South Alabama,education,US,http://www.southalabama.edu/
https://openalex.org/I3131354976,Kampala University,education,UG,http://www.ku.ac.ug/
https://openalex.org/I57206974,New York University,education,US,https://www.nyu.edu
https://openalex.org/I4210105462,Lusíada University of Lisbon,education,PT,http://www.lis.ulusiada.pt/en-gb/home.aspx
https://openalex.org/I2799419483,Applied Minds (United States),company,US,http://appliedminds.com/
https://openalex.org/I4210127343,RS Dynamics (Czechia),company,CZ,http://www.rsdynamics.com/
https://openalex.org/I4210097366,Centre for Research on Brain Language and Music,facility,CA,http://www.crblm.ca/
https://openalex.org/I4391767796,Laboratório Nacional de Nanotecnologia,government,,https://lnnano.cnpem.br
https://openalex.org/I2799939529,Girl Scouts of the USA,nonprofit,US,http://www.girlscouts.org/
https://openalex.org/I7899908,NOSM University,education,CA,http://www.nosm.ca/
https://openalex.org/I4210113225,École Nationale Supérieure d'Architecture de Grenoble,education,FR,https://www.grenoble.archi.fr
https://openalex.org/I4210156212,Mentor Technologies,other,US,http://www.mentorok.com/
https://openalex.org/I4210135298,Jensen Hughes (United States),company,US,https://www.jensenhughes.com/
https://openalex.org/I4210117492,MRB Research Center for Magnetic Resonance Bavaria,facility,DE,http://www.mr-bavaria.de/
https://openalex.org/I18241798,Lake Erie College of Osteopathic Medicine,education,US,http://lecom.edu/
https://openalex.org/I4210135317,General Motors (Poland),company,PL,http://careers.gm.com/
https://openalex.org/I2970213756,Alltech (United States),company,US,http://www.alltech.com/
https://openalex.org/I4210129373,Sparta Area School District,education,US,http://www.spartan.org/
https://openalex.org/I4210144746,The London College,education,GB,http://www.lcuck.ac.uk/
https://openalex.org/I4210126319,Duke-NUS Medical School,education,SG,https://www.duke-nus.edu.sg/
https://openalex.org/I189109744,Indian Institute of Technology Dhanbad,education,IN,https://www.iitism.ac.in/
https://openalex.org/I193198326,Montana State University Billings,education,US,http://www.msubillings.edu/
https://openalex.org/I4210149059,Hainan Meteorological Service,government,CN,http://hi.cma.gov.cn/
https://openalex.org/I4210138497,Dragonfly Forest,nonprofit,US,http://www.dragonflyforest.org/
https://openalex.org/I4210105890,Siberian State University of Telecommunications and Informatics,education,RU,http://www.sibsutis.ru
https://openalex.org/I4210155967,OriginWater (China),company,CN,http://www.originwater.com/
https://openalex.org/I887054487,MathWorks (United States),company,US,http://in.mathworks.com/?s_cid=wiki_mathworks_2/
https://openalex.org/I4210107660,Institute for Information Transmission Problems,facility,RU,http://iitp.ru/ru/about
https://openalex.org/I1333377046,Federal Network Agency,other,DE,http://www.bundesnetzagentur.de/cln_1422/EN/Home/home_node.html;jsessionid=393387B539149BDF399C5A1DD9C1E476
https://openalex.org/I61893789,TU Bergakademie Freiberg,education,DE,https://tu-freiberg.de/
https://openalex.org/I2800098698,Tata Memorial Hospital,healthcare,IN,https://tmc.gov.in/
https://openalex.org/I119635470,Universidad de Las Palmas de Gran Canaria,education,ES,https://www.ulpgc.es
https://openalex.org/I4210149021,CS Diagnostics,facility,DE,http://cs-diagnostics.com/en/
https://openalex.org/I177308816,Christopher Newport University,education,US,http://cnu.edu/
https://openalex.org/I4210162820,Professional Analytical and Consulting Services (United States),company,US,https://pacslabs.com/
https://openalex.org/I205703379,Institut Mines-Télécom,facility,FR,http://www.mines-telecom.fr/en/
https://openalex.org/I912024754,Sage (United Kingdom),company,GB,http://www.sage.com/company
https://openalex.org/I4210092223,Suzhou Vocational University,education,CN,http://www.jssvc.edu.cn/
https://openalex.org/I4210097418,Laboratoire des signaux et systèmes,facility,FR,https://l2s.centralesupelec.fr
https://openalex.org/I201193091,Stephen F. Austin State University,education,US,http://www.sfasu.edu/
https://openalex.org/I201663027,Hannan University,education,JP,https://www.hannan-u.ac.jp/
https://openalex.org/I1335486098,Electric Power Research Institute,nonprofit,US,http://www.epri.com/Pages/Default.aspx
https://openalex.org/I4210134097,Emergency Medicine Foundation,other,US,https://www.emfoundation.org/
https://openalex.org/I4210165274,Institute of International Business Education,education,RU,http://www.imbo.ru/
https://openalex.org/I4210096322,New York Structural Biology Center,nonprofit,US,http://nysbc.org/
https://openalex.org/I4210087272,Ideko (Spain),company,ES,https://www.ideko.es/
https://openalex.org/I29801172,Thomas Jefferson National Accelerator Facility,facility,US,https://www.jlab.org
https://openalex.org/I4210146387,Guang’anmen Hospital,healthcare,CN,http://www.gamhospital.ac.cn/english/
https://openalex.org/I4210088086,Capital University of Science and Technology,education,PK,https://cust.edu.pk/
https://openalex.org/I1320675724,Parsons (United States),company,US,https://www.parsons.com
https://openalex.org/I4210159989,United States International University Africa,education,KE,https://www.usiu.ac.ke/
https://openalex.org/I2802744477,Irish Centre for High-End Computing,other,IE,https://www.ichec.ie/
https://openalex.org/I197827452,Institute of Space Technology,education,PK,http://ist.edu.pk/
https://openalex.org/I203088144,Nova Southeastern University,education,US,http://nova.edu/
https://openalex.org/I183859904,"Islamic Azad University, Mashhad",education,IR,http://en.mshdiau.ac.ir/
https://openalex.org/I4210140624,United Monolithic Semiconductor (France),company,FR,https://www.ums-gaas.com/
https://openalex.org/I107982497,Dalian Ocean University,education,CN,http://en.dlou.edu.cn/
https://openalex.org/I4210087007,Knowledge Integration (United Kingdom),company,GB,https://www.k-int.com/
https://openalex.org/I2800425969,West Coast University,education,US,http://westcoastuniversity.edu/
https://openalex.org/I4210111938,Institute for Neurodegenerative Disorders,nonprofit,US,http://www.indd.org/
https://openalex.org/I1283382300,BMW (Germany),company,DE,https://www.bmw.de/de/home.html
https://openalex.org/I1334884943,Yanbian University of Science and Technology,education,CN,https://www.yust.edu/
https://openalex.org/I119664326,University of Wolverhampton,education,GB,https://www.wlv.ac.uk
https://openalex.org/I4210160791,Yonsei University Health System,healthcare,KR,http://www.yuhs.or.kr/en/
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,education,DE,https://www.hu-berlin.de/?set_language=en&cl=en
https://openalex.org/I4210135897,ResearchWorks (United States),company,US,http://www.researchworks.com/
https://openalex.org/I4210130116,Universidad Adventista de Chile,education,CL,https://www.unach.cl/
https://openalex.org/I4210162124,Amazonen-Werke (Germany),company,DE,http://www.amazone.de/
https://openalex.org/I106785703,Institut polytechnique de Grenoble,education,FR,http://www.grenoble-inp.fr/welcome/
https://openalex.org/I1304082316,United States Department of the Army,government,US,https://www.army.mil/
https://openalex.org/I4210110980,QuantaLab,facility,PT,http://www.quantalab.org
https://openalex.org/I184656255,University of Liechtenstein,education,LI,https://www.uni.li
https://openalex.org/I130238516,University of Minnesota,education,US,https://twin-cities.umn.edu
https://openalex.org/I4210148049,Giessen School of Theology,education,DE,http://www.fthgiessen.de/fth/english.html
https://openalex.org/I4210140792,Universidad Católica Santo Domingo,education,DO,https://www.ucsd.edu.do
https://openalex.org/I3132425485,Shanghai American School,education,CN,https://www.saschina.org/
https://openalex.org/I4210150919,Raytheon Technologies (Netherlands),company,NL,https://www.rtx.com/
https://openalex.org/I82215649,Federal Railroad Administration,government,US,https://railroads.dot.gov/
https://openalex.org/I187494767,Syiah Kuala University,education,ID,https://usk.ac.id
https://openalex.org/I4210129989,"Landesamt für Geologie, Rohstoffe und Bergbau",government,DE,https://lgrb-bw.de/home/index_html
https://openalex.org/I162096671,Universidad de Los Andes,education,CO,http://www.uniandes.edu.co/
https://openalex.org/I4210117337,Neijiang Normal University,education,CN,http://www.njtc.edu.cn/
https://openalex.org/I4210160583,Ospedale Valduce,healthcare,IT,http://www.valduce.it/index.php/ospedale-valduce
https://openalex.org/I4210100364,Nuremberg Hospital,healthcare,DE,http://www.klinikum-nuernberg.de/EN/
https://openalex.org/I4210141779,NeuroMetrix (United States),company,US,https://www.neurometrix.com/
https://openalex.org/I4210097442,National Institute of Population Studies,facility,PK,http://www.nips.org.pk/
https://openalex.org/I4210161227,Huangshi Central Hospital,healthcare,CN,http://www.hshospital.cn/web/showabout.asp?ArtID=1249
https://openalex.org/I4210147396,Instituto de Química Física Blas Cabrera,facility,ES,https://www.iqfr.csic.es
https://openalex.org/I4210114898,Securboration (United States),company,US,http://www.securboration.com/
https://openalex.org/I2875385606,Great Valley Center,nonprofit,US,http://www.greatvalley.org/
https://openalex.org/I22442739,University of Taipei,education,TW,http://www.utaipei.edu.tw/bin/home.php
https://openalex.org/I31590910,Jianghan University,education,CN,https://www.jhun.edu.cn
https://openalex.org/I4210093995,Vir Biotechnology (Switzerland),company,CH,https://www.vir.bio/
https://openalex.org/I886932462,Foster-Miller (United States),company,US,http://foster-miller.qinetiq-na.com/lemming.htm
https://openalex.org/I4210102302,University Hospital Brno,healthcare,CZ,https://www.fnbrno.cz
https://openalex.org/I165106657,Chien Hsin University of Science and Technology,education,TW,http://www.uch.edu.tw
https://openalex.org/I223464139,Linnaeus University,education,SE,https://lnu.se
https://openalex.org/I4210145991,Centre de recherche cerveau et cognition,facility,FR,http://www.cerco.ups-tlse.fr
https://openalex.org/I2800759272,Center for Advanced Studies Research and Development in Sardinia,facility,IT,https://www.crs4.it
https://openalex.org/I181511440,Kushiro Public University of Economics,education,JP,https://www.kushiro-pu.ac.jp/
https://openalex.org/I4210095118,Centre de Recherche en Neurosciences de Lyon,facility,FR,https://www.crnl.fr/en
https://openalex.org/I4210144648,Perron Institute for Neurological and Translational Science,facility,AU,https://www.perroninstitute.org/
https://openalex.org/I4210090377,National Composites Centre,other,GB,http://nccuk.com/
https://openalex.org/I2800201399,NHS Greater Glasgow and Clyde,healthcare,GB,http://www.nhsggc.org.uk/
https://openalex.org/I4210145237,Becs Technology (United States),company,US,http://www.becs.com/
https://openalex.org/I4210142964,Mount Zion Health Fund,other,US,http://mzhf.org/
https://openalex.org/I4210087896,GC Image (United States),company,US,https://www.gcimage.com/index.html
https://openalex.org/I1293448361,Institut de Radioprotection et de Sûreté Nucléaire,nonprofit,FR,https://www.irsn.fr
https://openalex.org/I4577782,Technische Universität Berlin,education,DE,https://www.tu.berlin
https://openalex.org/I2973104256,Robotnik (Spain),company,ES,https://robotnik.eu
https://openalex.org/I3020615197,Institute of Service and Entrepreneurship of DGTU,education,RU,http://www.sssu.ru/Default.aspx?tabid=816
https://openalex.org/I4210128370,ON Semiconductor (Czechia),company,CZ,http://www.onsemi.com/
https://openalex.org/I162380102,Šiauliai University,education,LT,http://su.lt
https://openalex.org/I4210098600,Noldus Information Technology,company,NL,http://www.noldus.com/
https://openalex.org/I4210112634,Laboratoire d’Archéologie Moléculaire et Structurale,facility,FR,http://www.umr-lams.fr
https://openalex.org/I4210141919,Kunming Institute of Precious Metals,other,CN,http://www.ipm.com.cn/
https://openalex.org/I169255954,Bilecik University,education,TR,https://bilecik.edu.tr
https://openalex.org/I4210149565,Chinese Neuroscience Society,nonprofit,CN,http://www.cns.org.cn
https://openalex.org/I47431100,Dassault Systèmes (France),company,FR,https://www.3ds.com/
https://openalex.org/I36258959,"University of California, San Diego",education,US,https://ucsd.edu
https://openalex.org/I4210088104,Centennial Medical Center,healthcare,US,http://tristarcentennial.com/
https://openalex.org/I4210137612,Vemac (Germany),company,DE,https://vemac.de/
https://openalex.org/I4210164122,NEC (Germany),company,DE,http://de.nec.com/
https://openalex.org/I4210123216,Rudjer Boskovic Institute,facility,HR,http://www.irb.hr/
https://openalex.org/I4210126215,Hellenic Oncology Research Group,nonprofit,GR,http://www.horg.gr/en/index.php
https://openalex.org/I4210161168,Runtime Verification (United States),company,US,https://runtimeverification.com/
https://openalex.org/I860003557,Punjab Engineering College,education,IN,https://www.pec.ac.in/
https://openalex.org/I145610796,Southern University and Agricultural and Mechanical College,education,US,https://www.subr.edu
https://openalex.org/I1307600426,Dassault Aviation (France),company,FR,http://www.dassault-aviation.com/fr/
https://openalex.org/I4210105552,Mylan (South Africa),company,ZA,http://www.mylansa.co.za/
https://openalex.org/I862669128,Xiaomi (China),company,CN,http://www.mi.com/en/
https://openalex.org/I1296127346,Broadcom (Israel),company,IL,https://www.broadcom.com/
https://openalex.org/I144648050,Yong In University,education,KR,http://int.yongin.ac.kr/eng/about/yiu03_philosophy.htm
https://openalex.org/I150513749,Sant Gadge Baba Amravati University,education,IN,http://www.sgbau.ac.in/
https://openalex.org/I4401726770,Cambricon (China),company,,https://www.cambricon.com
https://openalex.org/I4210104940,Institute of Cytology,facility,RU,http://www.cytspb.rssi.ru/
https://openalex.org/I913140155,Offenburg University of Applied Sciences,education,DE,https://www.hs-offenburg.de
https://openalex.org/I4210114908,UMI MajuLab,facility,SG,http://majulab.cnrs.fr/
https://openalex.org/I4210117901,Poznan Supercomputing and Networking Center,nonprofit,PL,https://www.psnc.pl/
https://openalex.org/I4210162962,Beijing Academy of Science and Technology,government,CN,http://www.bjast.ac.cn/yjyEnglish/
https://openalex.org/I4210145166,Foundry (United Kingdom),company,GB,https://www.thefoundry.co.uk/
https://openalex.org/I196829312,La Trobe University,education,AU,http://www.latrobe.edu.au/
https://openalex.org/I4210102746,Green Running (United Kingdom),company,GB,https://www.greenrunning.com
https://openalex.org/I4210119674,East China University of Technology,education,CN,http://www.ecit.edu.cn
https://openalex.org/I69601649,VIA University College,education,DK,http://en.via.dk/
https://openalex.org/I133557312,Rikkyo University,education,JP,https://www.rikkyo.ac.jp
https://openalex.org/I1333535994,University of North Carolina Health Care,healthcare,US,https://www.unchealthcare.org/
https://openalex.org/I4210146690,National University Hospital,healthcare,SG,https://www.nuh.com.sg/
https://openalex.org/I4210107648,Visual Sciences (United States),company,US,http://www.visualsciencesinc.com/
